strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,cumulative_phenotyping_cost,run_seed,cycle_seed,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,episode_step
active_learning_pev,2,6,500,75,0.15,1,75,75,-0.09158058638363972,20,-0.29597424906212144,0.22884817515528347,-0.16032818805875088,0.13564606100337057,-0.41446120942809356,0.2099461523048993,-0.11848696036597212,0.1544251689920202,0.20530374703230336,450.0,30002,30007,50.0,25.0,True,-0.12639381783733028,-0.09158058638363972,
active_learning_pev,2,7,500,75,0.15,1,75,75,-0.34864354931333846,20,-0.41446120942809356,0.2099461523048993,-0.2594559076311461,0.15500530179694744,-0.5994875832211212,0.14785629856947843,-0.1850263737930276,0.18733064900152385,0.2380501599982381,525.0,30002,30008,50.0,25.0,True,-0.15758104815360985,-0.34864354931333846,
active_learning_pev,2,8,500,75,0.15,1,75,75,0.32540412176650246,20,-0.5994875832211212,0.14785629856947843,0.2775451613341372,0.8770327445552584,-0.36659951689167125,0.12585960042461622,0.23288806632944992,0.12187688000267372,0.17570868000620976,600.0,30002,30009,50.0,25.0,True,0.4006681549195005,0.32540412176650246,
diversity_sampling,2,1,500,75,0.15,1,75,75,0.14687744960477161,20,-0.18162254825809984,0.9366901329390922,0.40878975151558217,0.590412299773682,0.3911431651218875,0.8111977718543033,0.5727657133799874,0.21000681997975335,0.13828197598922998,75.0,30002,30002,,,,,,
diversity_sampling,2,2,500,75,0.15,1,75,75,0.19855384233386925,20,0.3911431651218875,0.8111977718543033,1.2779042023594658,0.8867610372375783,1.2629884818306842,0.8808304429278113,0.8718453167087967,0.16368752298876643,0.07232904800912365,150.0,30002,30003,,,,,,
diversity_sampling,2,3,500,75,0.15,1,75,75,0.33630626077906106,20,1.2629884818306842,0.8808304429278113,2.3378508760996075,1.0748623942689233,2.4570775866255983,0.23331685333886693,1.194089104794914,0.1369879120029509,0.05576032499084249,225.0,30002,30004,,,,,,
diversity_sampling,2,4,500,75,0.15,1,75,75,0.11028467317340866,20,2.4570775866255983,0.23331685333886693,2.5284891503054716,0.07141156367987334,2.6683781369072173,0.285426930843515,0.21130055028161898,0.03623211901867762,0.04569441900821403,300.0,30002,30005,,,,,,
diversity_sampling,2,5,500,75,0.15,1,75,75,0.37027811905347247,20,2.6683781369072173,0.285426930843515,2.9064940559390378,0.2381159190318205,2.9350409747722153,0.2160819778420433,0.266662837864998,0.054069420031737536,0.037538304983172566,375.0,30002,30006,,,,,,
diversity_sampling,2,6,500,75,0.15,1,75,75,-0.04496931021957377,20,2.9350409747722153,0.2160819778420433,2.9469121672689456,0.011871192496730298,2.96418378169011,0.09824939210856336,0.029142806917894948,0.02553260698914528,0.049135936016682535,450.0,30002,30007,,,,,,
diversity_sampling,2,7,500,75,0.15,1,75,75,0.06171681909936617,20,2.96418378169011,0.09824939210856336,3.0486851453387107,0.0845013636486005,3.015373615053386,0.09078931575629527,0.05118983336327565,0.03450773801887408,0.03973445302108303,525.0,30002,30008,,,,,,
diversity_sampling,2,8,500,75,0.15,1,75,75,-0.04346967329302065,20,3.015373615053386,0.09078931575629527,3.1313132141372466,0.11593959908386076,3.180717945205453,0.06631869016488667,0.16534433015206718,0.02129064704058692,0.035662897978909314,600.0,30002,30009,,,,,,
fixed_sampling,2,1,500,75,0.15,1,75,75,0.12896607168802074,20,-0.18162254825809984,0.9366901329390922,0.15964342458029993,0.34126597283839977,-0.00619987466463715,0.9981878825023249,0.1754226735934627,0.0002022170228883624,0.11707359901629388,75.0,30002,30002,,,,,,
fixed_sampling,2,2,500,75,0.15,1,75,75,0.6088702395167779,20,-0.00619987466463715,0.9981878825023249,1.205987628658247,1.2121875033228842,1.0586865929412916,0.6699646913940758,1.0648864676059289,0.0001272620283998549,0.0729009629576467,150.0,30002,30003,,,,,,
fixed_sampling,2,3,500,75,0.15,1,75,75,0.18807875568142055,20,1.0586865929412916,0.6699646913940758,2.3148355223108235,1.2561489293695318,2.3085848392699595,0.35695208618058105,1.2498982463286679,0.00013907899847254157,0.03831754095153883,225.0,30002,30004,,,,,,
fixed_sampling,2,4,500,75,0.15,1,75,75,0.3124275588884098,20,2.3085848392699595,0.35695208618058105,2.781909682121602,0.47332484285164256,2.7888564420386044,0.11955404679352008,0.4802716027686449,0.0001868800027295947,0.04139541502809152,300.0,30002,30005,,,,,,
fixed_sampling,2,5,500,75,0.15,1,75,75,-0.15527994320734576,20,2.7888564420386044,0.11955404679352008,2.8015283352378955,0.012671893199291073,2.8093131256747985,0.06957531323390588,0.02045668363619413,0.00016254797810688615,0.03935257298871875,375.0,30002,30006,,,,,,
fixed_sampling,2,6,500,75,0.15,1,75,75,0.12238501572705208,20,2.8093131256747985,0.06957531323390588,2.865488444543815,0.05617531886901661,2.887902844736909,0.09110719896032782,0.07858971906211032,0.00015208596596494317,0.03386304096784443,450.0,30002,30007,,,,,,
fixed_sampling,2,7,500,75,0.15,1,75,75,0.12598752669778304,20,2.887902844736909,0.09110719896032782,3.0739187502179717,0.18601590548106284,3.0588997626603844,0.03729417850767275,0.1709969179234756,0.00015648995758965611,0.03934683499392122,525.0,30002,30008,,,,,,
fixed_sampling,2,8,500,75,0.15,1,75,75,-0.22210465350061798,20,3.0588997626603844,0.03729417850767275,2.9976843882908577,-0.06121537436952673,3.004109629618388,0.011919921239893666,-0.05479013304199665,0.00018264004029333591,0.04483232804341242,600.0,30002,30009,,,,,,
linear_q_learning,2,1,500,75,0.15,1,75,75,0.11824298621254703,20,-0.18162254825809987,0.9366901329390922,0.6681019211059519,0.8497244693640518,0.508692852761875,0.8072199781542923,0.6903154010199749,,,,30002,30002,,,,,,3.0
linear_q_learning,2,2,500,75,0.15,1,75,75,0.07095000645329404,20,0.508692852761875,0.8072199781542923,-0.21707643282045042,-0.7257692855823255,0.3899947312829299,0.563260984086427,-0.11869812147894515,,,,30002,30003,,,,,,6.0
linear_q_learning,2,3,500,75,0.15,1,75,75,0.18949648880513642,20,0.3899947312829299,0.563260984086427,0.42987886371754297,0.039884132434613084,0.8264590872202109,0.5160987083730745,0.436464355937281,,,,30002,30004,,,,,,9.0
linear_q_learning,2,4,500,75,0.15,1,75,75,0.22835204776055118,20,0.8264590872202109,0.5160987083730745,-0.038903223987565995,-0.8653623112077768,0.7761908819319591,0.5502326221738509,-0.05026820528825182,,,,30002,30005,,,,,,12.0
linear_q_learning,2,5,500,50,0.1,1,50,50,0.44570969983619546,20,0.7761908819319591,0.5502326221738509,0.8117675831838158,0.035576701251856746,1.5552109213578356,0.2342636235308904,0.7790200394258765,,,,30002,30006,,,,,,15.0
linear_q_learning,2,6,500,50,0.1,1,50,50,0.06519973004510678,20,1.5552109213578356,0.2342636235308904,-0.02750431083777588,-1.5827152321956115,1.5011255949080724,0.2706662900320879,-0.05408532644976316,,,,30002,30007,,,,,,18.0
linear_q_learning,2,7,500,50,0.1,1,50,50,-0.3974323728840465,20,1.5011255949080724,0.2706662900320879,-0.584166047127394,-2.0852916420354664,1.0066837193146623,0.31003257425703656,-0.49444187559341013,,,,30002,30008,,,,,,21.0
linear_q_learning,2,8,500,50,0.1,1,50,50,0.14188885975284005,20,1.0066837193146623,0.31003257425703656,0.22812488553004076,-0.7785588337846215,1.296207090814171,0.25626481142261504,0.2895233714995087,,,,30002,30009,,,,,,24.0
random_sampling,2,1,500,75,0.15,1,75,75,0.17944290679102257,20,-0.18162254825809984,0.9366901329390922,0.15370181914618303,0.33532436740428284,0.21839401118912327,0.8161135904751524,0.40001655944722314,0.00018682301742956042,0.11827017297036946,75.0,30002,30002,,,,,,
random_sampling,2,2,500,75,0.15,1,75,75,0.0476690340774133,20,0.21839401118912327,0.8161135904751524,0.6648245041257612,0.44643049293663795,0.6549256700437863,0.482625455266192,0.43653165885466305,0.00013553898315876722,0.07462760899215937,150.0,30002,30003,,,,,,
random_sampling,2,3,500,75,0.15,1,75,75,0.02229335573077366,20,0.6549256700437863,0.482625455266192,0.9347074497579898,0.2797817797142035,0.9274405604471485,0.31190442016196757,0.2725148904033622,0.00014632096281275153,0.04550619999645278,225.0,30002,30004,,,,,,
random_sampling,2,4,500,75,0.15,1,75,75,0.3663278580711814,20,0.9274405604471485,0.31190442016196757,1.261845953212504,0.3344053927653554,1.3336882276494595,0.15327465551434674,0.406247667202311,0.0001998160150833428,0.038763344986364245,300.0,30002,30005,,,,,,
random_sampling,2,5,500,75,0.15,1,75,75,0.4564612119263067,20,1.3336882276494595,0.15327465551434674,1.5951764038352034,0.26148817618574394,1.6059112352854203,0.10636013856344685,0.27222300763596086,0.00016724900342524052,0.04171334602870047,375.0,30002,30006,,,,,,
random_sampling,2,6,500,75,0.15,1,75,75,-0.04093458271333437,20,1.6059112352854203,0.10636013856344685,1.487098171785854,-0.11881306349956633,1.5077154111446085,0.11790996980480796,-0.09819582414081185,0.00022601301316171885,0.03832978801801801,450.0,30002,30007,,,,,,
random_sampling,2,7,500,75,0.15,1,75,75,0.13233245238747168,20,1.5077154111446085,0.11790996980480796,1.3227297539974976,-0.1849856571471109,1.325452050603797,0.07618058628439962,-0.1822633605408115,0.00014503696002066135,0.04281937197083607,525.0,30002,30008,,,,,,
random_sampling,2,8,500,75,0.15,1,75,75,0.33690161606027436,20,1.325452050603797,0.07618058628439962,1.5198140544720835,0.1943620038682865,1.5010376028766543,0.07433393547559451,0.17558555227285733,0.0001659889821894467,0.03783554502297193,600.0,30002,30009,,,,,,
active_learning_pev,3,1,500,75,0.15,1,75,75,0.09559838184663849,20,-0.12222805433604182,0.9583081974328178,0.24964141772765197,0.3718694720636938,0.31243165943945145,1.2238271368627323,0.4346597137754933,0.44707394699798897,0.5818209630087949,75.0,30003,30003,50.0,25.0,True,0.11886094167572578,0.09559838184663849,
