episode,seed,epsilon,episode_return,episode_steps,invalid_actions,finalized_generations,final_generation_gain,final_variance_retention,q_table_states,model_size,agent_kind,model_available_steps,uncertainty_available_steps,pev_available_steps,action_random_count,action_diversity_count,action_highest_pev_count,action_highest_gebv_count,action_stop_count
205,30205,0.5155000000000001,4.180461109027429,24,0,8,-0.400397786580418,0.03437448792078193,,30,linear_q,8,8,8,14,7,2,0,1
206,30206,0.513125,3.530746473379498,24,0,8,-0.13526867491676153,0.16187172749238107,,30,linear_q,8,8,8,11,10,2,1,0
207,30207,0.51075,3.494934342431745,24,0,8,0.0818037884094509,0.04599947900705471,,30,linear_q,8,8,8,10,9,3,2,0
208,30208,0.508375,4.1818855530089465,24,0,8,0.2267533204674428,0.05179870409702536,,30,linear_q,8,8,8,9,10,4,0,1
209,30209,0.506,4.475921328795391,24,0,8,0.21749107192993167,0.007286336546120829,,30,linear_q,8,8,8,6,10,6,1,1
210,30210,0.503625,3.3133621535667053,24,0,8,0.13933845990340554,0.1819937478809283,,30,linear_q,8,8,8,9,11,3,1,0
211,30211,0.50125,4.333607275466678,24,0,8,0.5023941830649115,0.138630994261805,,30,linear_q,8,8,8,15,7,2,0,0
212,30212,0.49887500000000007,3.2015096008510513,24,0,8,-0.11996069010699317,0.03696656715667069,,30,linear_q,8,8,8,12,7,2,0,3
213,30213,0.49650000000000005,2.4991305597592337,24,0,8,-0.028885225927774982,0.003462096245984024,,30,linear_q,8,8,8,10,11,1,2,0
214,30214,0.49412500000000004,4.156106816129305,24,0,8,0.2682772483293343,0.04143911839952981,,30,linear_q,8,8,8,8,11,4,1,0
215,30215,0.49175,5.23517991264505,24,0,8,0.23668068162504952,0.10454468784904004,,30,linear_q,8,8,8,10,7,2,3,2
216,30216,0.489375,3.590967013500882,24,0,8,-0.042292380004005814,0.03612129374195808,,30,linear_q,8,8,8,9,9,3,3,0
217,30217,0.487,2.0875267483100965,24,0,8,0.12471975767493104,0.002463217616465908,,30,linear_q,8,8,8,15,2,3,3,1
218,30218,0.4846250000000001,4.146161865026721,24,0,8,0.10886425253572618,0.07699148654640167,,30,linear_q,8,8,8,11,9,4,0,0
219,30219,0.48224999999999996,4.107631920543361,24,0,8,0.37639799844681443,0.18838667329739184,,30,linear_q,8,8,8,11,8,3,1,1
220,30220,0.47987500000000005,2.7649957776653826,24,0,8,0.10110113133380283,0.06905528170681298,,30,linear_q,8,8,8,11,7,4,1,1
221,30221,0.47750000000000004,4.210599543436923,24,0,8,0.25022413869091187,0.046473879742696705,,30,linear_q,8,8,8,9,10,3,2,0
222,30222,0.475125,3.211864796450249,24,0,8,0.059802198741737644,0.017631152034793738,,30,linear_q,8,8,8,8,9,4,1,2
223,30223,0.47275,3.0812368154318013,24,0,8,0.04327340147791636,0.07673934108896534,,30,linear_q,8,8,8,7,11,2,2,2
224,30224,0.470375,3.4004354737186664,24,0,8,0.19236982982712858,0.020785789471345215,,30,linear_q,8,8,8,13,7,3,0,1
225,30225,0.46799999999999997,2.066023329452486,24,0,8,0.0,2.1199021348037787e-31,,30,linear_q,8,8,8,10,8,3,2,1
226,30226,0.46562500000000007,3.113831263603644,24,0,8,0.2877713919218663,0.068531655475902,,30,linear_q,8,8,8,13,4,2,3,2
227,30227,0.46325000000000005,3.2838588499985017,24,0,8,0.3630491326246541,0.12916426751482032,,30,linear_q,8,8,8,9,10,3,1,1
228,30228,0.46087500000000003,2.189845175639023,24,0,8,-0.024609137957846805,0.0023515408854306555,,30,linear_q,8,8,8,8,8,4,3,1
229,30229,0.4585,2.4034683792147438,24,0,8,0.20284135335655717,0.005429387386414068,,30,linear_q,8,8,8,8,11,2,2,1
230,30230,0.456125,2.8428730005854925,24,0,8,0.17960040576759173,0.026993320275685472,,30,linear_q,8,8,8,11,9,3,0,1
231,30231,0.4537500000000001,3.57586119487171,24,0,8,-0.041161510840601157,0.045627039232088,,30,linear_q,8,8,8,8,9,4,0,3
232,30232,0.45137499999999997,2.8806728077378816,24,0,8,-0.081321814820845,0.004488854801324689,,30,linear_q,8,8,8,11,6,4,1,2
233,30233,0.44900000000000007,3.122773757917018,24,0,8,0.20133878898534485,0.05104588431774467,,30,linear_q,8,8,8,9,9,5,0,1
234,30234,0.44662500000000005,5.109160084915039,24,0,8,0.17600194245048684,0.04229428045304835,,30,linear_q,8,8,8,6,12,5,0,1
235,30235,0.44425000000000003,4.5703261422275725,24,0,8,-0.014847164176214456,0.13106425597334295,,30,linear_q,8,8,8,7,11,1,2,3
236,30236,0.441875,3.8972514258151225,24,0,8,0.1784685933881769,0.11485888057207724,,30,linear_q,8,8,8,9,9,3,0,3
237,30237,0.4395,2.027821951676554,24,0,8,0.01805962899777258,0.012334016546063737,,30,linear_q,8,8,8,7,14,1,2,0
238,30238,0.437125,3.0038207965113544,24,0,8,0.349439858339347,0.023833907099274357,,30,linear_q,8,8,8,9,8,4,1,2
239,30239,0.4347500000000001,3.3815377984378903,24,0,8,0.14160553516049346,0.033568929362201946,,30,linear_q,8,8,8,8,9,3,3,1
240,30240,0.43237499999999995,3.039126727084915,24,0,8,0.2622787182931159,0.07252634717585711,,30,linear_q,8,8,8,4,14,2,1,3
241,30241,0.43000000000000005,3.848883274424343,24,0,8,0.15072516402034664,0.11463516809720618,,30,linear_q,8,8,8,8,9,4,3,0
242,30242,0.42762500000000003,2.666166011416482,24,0,8,0.03114125486161501,0.06926837097167927,,30,linear_q,8,8,8,6,10,4,2,2
243,30243,0.42525,4.077175053669738,24,0,8,0.49561122715296246,0.13847340196839278,,30,linear_q,8,8,8,9,8,4,2,1
244,30244,0.422875,4.59733148441177,24,0,8,0.07859971316983261,0.08039188320860438,,30,linear_q,8,8,8,8,10,6,0,0
245,30245,0.4205,2.287197965578169,24,0,8,-0.031154444156882732,0.002090421697648222,,30,linear_q,8,8,8,9,9,2,3,1
246,30246,0.41812499999999997,4.143669792752717,24,0,8,0.16475703505880723,0.006993084210397825,,30,linear_q,8,8,8,9,8,6,1,0
247,30247,0.41575000000000006,3.219339757264732,24,0,8,0.07433580684290986,0.030893050098785676,,30,linear_q,8,8,8,9,9,3,1,2
248,30248,0.41337499999999994,3.5492955625652653,24,0,8,0.3219064840733892,0.10094495239264337,,30,linear_q,8,8,8,9,9,3,0,3
249,30249,0.41100000000000003,3.782025380127589,24,0,8,0.08894137736835184,0.1050367536238917,,30,linear_q,8,8,8,8,12,2,1,1
250,30250,0.408625,3.7910100839600824,24,0,8,0.31642752973560384,0.09099113379433728,,30,linear_q,8,8,8,5,12,5,1,1
251,30251,0.40625,2.8443666029008314,24,0,8,0.0021797070833753374,0.0076431974072583815,,30,linear_q,8,8,8,10,8,4,1,1
252,30252,0.4038750000000001,3.936741423115777,24,0,8,0.12626975721431144,0.07714443216470093,,30,linear_q,8,8,8,9,8,4,0,3
253,30253,0.4015000000000001,3.236943687634832,24,0,8,0.03243578541367098,0.0006514389962315922,,30,linear_q,8,8,8,10,9,2,2,1
254,30254,0.39912500000000006,3.729036513463912,24,0,8,-0.10977218570101632,0.038686720610041865,,30,linear_q,8,8,8,8,9,2,1,4
255,30255,0.39675000000000005,2.885858756338542,24,0,8,-0.007263401646863343,0.0019482849685473515,,30,linear_q,8,8,8,12,7,2,1,2
256,30256,0.39437500000000003,3.0871530142778867,24,0,8,0.2935717969904754,0.08531244269906763,,30,linear_q,8,8,8,4,13,4,2,1
257,30257,0.392,3.892864708046479,24,0,8,0.1921224474960499,0.07409518720115969,,30,linear_q,8,8,8,6,11,2,1,4
258,30258,0.3896250000000001,3.36533358374041,24,0,8,0.05410062162859974,0.05343648125723622,,30,linear_q,8,8,8,8,9,3,2,2
259,30259,0.38725,3.383330575594571,24,0,8,-0.24102569892391967,0.056870538418927204,,30,linear_q,8,8,8,4,13,2,3,2
260,30260,0.3848750000000001,3.2867642730610553,24,0,8,0.037704567680737266,0.01322015669904549,,30,linear_q,8,8,8,8,12,2,2,0
261,30261,0.38250000000000006,3.8406206002493883,24,0,8,-0.08615044766527458,0.07265508232899681,,30,linear_q,8,8,8,8,10,3,2,1
262,30262,0.38012500000000005,2.217036501008568,24,0,8,-0.06373663348848302,0.007210390391036985,,30,linear_q,8,8,8,9,11,1,3,0
263,30263,0.37775000000000003,1.8185664257100291,24,0,8,0.07009830225570357,0.021458577631387435,,30,linear_q,8,8,8,11,7,1,3,2
264,30264,0.375375,4.461336355889252,24,0,8,0.23309441506411854,0.13475280017588495,,30,linear_q,8,8,8,6,10,4,4,0
265,30265,0.373,2.761196872655586,24,0,8,0.443875984635004,0.033864791618663646,,30,linear_q,8,8,8,3,13,4,3,1
266,30266,0.3706250000000001,4.016297649357862,24,0,8,-0.025264470938294092,0.02482507302839519,,30,linear_q,8,8,8,12,7,3,2,0
267,30267,0.36824999999999997,3.280130044877615,24,0,8,0.05712079561130645,0.004729326852349036,,30,linear_q,8,8,8,8,10,3,2,1
268,30268,0.36587500000000006,3.126476209038799,24,0,8,0.1612216419671455,0.03948332314322146,,30,linear_q,8,8,8,12,7,4,0,1
269,30269,0.36350000000000005,2.1433700453890925,24,0,8,0.09243968315669893,0.02934854963027046,,30,linear_q,8,8,8,9,10,3,1,1
270,30270,0.36112500000000003,3.642881272837091,24,0,8,0.2797319469463857,0.02542030381991987,,30,linear_q,8,8,8,6,13,3,2,0
271,30271,0.35875,3.5031500730459944,24,0,8,-0.006299201878347649,0.027992708677366706,,30,linear_q,8,8,8,6,10,5,3,0
272,30272,0.356375,4.767246550140868,24,0,8,0.8882737900627133,0.6163301068712113,,30,linear_q,8,8,8,8,8,4,3,1
273,30273,0.354,2.615509484572428,24,0,8,0.06222636527767378,0.004686557452455685,,30,linear_q,8,8,8,6,11,3,3,1
274,30274,0.3516250000000001,3.737575003991955,24,0,8,0.3047466536321255,0.03878640542699722,,30,linear_q,8,8,8,8,9,3,3,1
275,30275,0.34924999999999995,2.626877901082212,24,0,8,0.10353783634420077,0.027148716676078783,,30,linear_q,8,8,8,8,9,4,0,3
276,30276,0.34687500000000004,3.4524241222762067,24,0,8,0.2368831583198352,0.047080792118911766,,30,linear_q,8,8,8,6,13,2,2,1
277,30277,0.34450000000000003,1.9927186064377738,24,0,8,-0.046521253816982355,0.009445179786179092,,30,linear_q,8,8,8,7,11,2,2,2
278,30278,0.342125,2.6198009704337815,24,0,8,0.18905486407878813,0.028599672396890752,,30,linear_q,8,8,8,9,9,3,1,2
279,30279,0.3397500000000001,3.2910900916578356,24,0,8,0.20850688737221246,0.04132473688739627,,30,linear_q,8,8,8,7,11,2,2,2
280,30280,0.337375,2.726543502495849,24,0,8,-0.10201218382679356,0.011518976825442439,,30,linear_q,8,8,8,7,12,2,0,3
281,30281,0.3350000000000001,3.2174675725834847,24,0,8,0.23005707995719504,0.02743359142764371,,30,linear_q,8,8,8,11,8,3,0,2
282,30282,0.33262500000000006,1.9279218200514059,24,0,8,0.0,2.0303091150021598e-31,,30,linear_q,8,8,8,6,14,2,0,2
283,30283,0.33025000000000004,4.258517486969129,24,0,8,0.3834384794492678,0.03420177700698163,,30,linear_q,8,8,8,12,7,1,4,0
284,30284,0.327875,3.08657882886888,24,0,8,0.014894518859897232,0.034372707879413704,,30,linear_q,8,8,8,6,12,4,2,0
285,30285,0.3255,2.860172542697755,24,0,8,0.009348750994309096,0.008761356151946773,,30,linear_q,8,8,8,9,10,3,1,1
286,30286,0.323125,4.958418845332639,24,0,8,-0.1529949000231401,0.13576819253815414,,30,linear_q,8,8,8,10,8,3,0,3
287,30287,0.3207500000000001,3.623130478494524,24,0,8,0.39475159026191653,0.13483006302898767,,30,linear_q,8,8,8,7,11,2,0,4
288,30288,0.31837499999999996,4.07718708688362,24,0,8,0.012471444334209547,0.057355009044755816,,30,linear_q,8,8,8,9,10,4,0,1
289,30289,0.31600000000000006,4.435770957273204,24,0,8,0.2301910511525982,0.023217088407615685,,30,linear_q,8,8,8,7,11,5,0,1
290,30290,0.31362500000000004,4.385026869120523,24,0,8,0.16293752808803807,0.08791838024019819,,30,linear_q,8,8,8,3,14,5,0,2
291,30291,0.31125,3.882369538319047,24,0,8,0.28702494628813735,0.0367204843079715,,30,linear_q,8,8,8,3,13,6,0,2
292,30292,0.308875,4.325207201806115,24,0,8,0.14776351680814015,0.08040141768518287,,30,linear_q,8,8,8,5,15,2,1,1
293,30293,0.3065,2.9380992821743654,24,0,8,0.41953804722425336,0.057484600240417835,,30,linear_q,8,8,8,9,11,3,0,1
294,30294,0.304125,2.7213482960444986,24,0,8,-0.1336314928678095,0.21098521268031953,,30,linear_q,8,8,8,8,12,4,0,0
295,30295,0.3017500000000001,2.9052718999116065,24,0,8,-0.0016649585312817905,0.05056607488783349,,30,linear_q,8,8,8,8,8,5,1,2
296,30296,0.29937499999999995,3.3937804652985033,24,0,8,-0.15961997071969813,0.06604515535075751,,30,linear_q,8,8,8,5,14,3,1,1
297,30297,0.29700000000000004,2.565098574843358,24,0,8,0.08898190623055546,0.03403439200468613,,30,linear_q,8,8,8,9,10,4,0,1
298,30298,0.294625,1.9752338290358646,24,0,8,0.18619151327881667,0.06815889696964189,,30,linear_q,8,8,8,11,9,1,1,2
299,30299,0.29225,3.0869414822629455,24,0,8,0.2627558108483381,0.04021056698453946,,30,linear_q,8,8,8,4,13,3,4,0
300,30300,0.289875,2.6116350174028025,24,0,8,-0.09204236269063237,0.022614522320421996,,30,linear_q,8,8,8,5,12,4,2,1
301,30301,0.2875000000000001,2.2781017567567705,24,0,8,0.13985992393865376,0.029553089249129676,,30,linear_q,8,8,8,8,11,2,1,2
302,30302,0.2851250000000001,3.0146082305484336,24,0,8,0.002733435810814644,0.021614581811123912,,30,linear_q,8,8,8,7,11,4,2,0
303,30303,0.28275000000000006,3.5415851439590944,24,0,8,0.4860175286574142,0.036213760184845595,,30,linear_q,8,8,8,6,10,4,2,2
304,30304,0.28037500000000004,3.831956064808634,24,0,8,0.2796820638560642,0.06159672025371161,,30,linear_q,8,8,8,6,11,3,0,4
305,30305,0.278,3.665518634106591,24,0,8,0.03560923880533018,0.08800935983475579,,30,linear_q,8,8,8,6,11,4,1,2
306,30306,0.2756250000000001,4.3628331213954725,24,0,8,0.3372612601398153,0.11925993402020942,,30,linear_q,8,8,8,5,12,4,1,2
307,30307,0.27325,3.243708590978147,24,0,8,-0.12229024506766306,0.06825669186999986,,30,linear_q,8,8,8,9,11,2,0,2
308,30308,0.2708750000000001,4.397093266058394,24,0,8,0.1798731498628623,0.07709159896416173,,30,linear_q,8,8,8,7,13,4,0,0
309,30309,0.26850000000000007,2.527858936455437,24,0,8,0.2214423253311235,0.1150425022806124,,30,linear_q,8,8,8,8,12,2,2,0
310,30310,0.26612500000000006,2.7092484805036188,24,0,8,-0.0016171779340172776,0.023512576593557297,,30,linear_q,8,8,8,13,6,4,1,0
311,30311,0.26375000000000004,3.2093224928293433,24,0,8,0.1288428764126035,0.00518469680462567,,30,linear_q,8,8,8,13,5,3,2,1
312,30312,0.261375,3.09588435361764,24,0,8,0.13998015958936394,0.11466710715359821,,30,linear_q,8,8,8,13,8,3,0,0
313,30313,0.259,4.720010814790258,24,0,8,-0.270879973586303,0.1585372219868351,,30,linear_q,8,8,8,8,9,4,0,3
314,30314,0.2566250000000001,3.5947627088899687,24,0,8,0.1439222391334951,0.2940263143696133,,30,linear_q,8,8,8,9,8,5,0,2
315,30315,0.25425,3.172833621431894,24,0,8,0.09366443302169092,0.06622876816894452,,30,linear_q,8,8,8,10,8,3,0,3
316,30316,0.25187500000000007,3.373113424571864,24,0,8,0.014861801869787694,0.06918209663998615,,30,linear_q,8,8,8,5,13,4,0,2
317,30317,0.24950000000000006,3.0159570352500986,24,0,8,0.21435986968102494,0.05834193284349897,,30,linear_q,8,8,8,6,13,3,1,1
318,30318,0.24712500000000004,3.2306063618374896,24,0,8,0.29625376235234846,0.0734519536398163,,30,linear_q,8,8,8,7,12,3,0,2
319,30319,0.24475000000000002,3.3508848106311833,24,0,8,0.17256179826621532,0.013504526853890357,,30,linear_q,8,8,8,6,14,4,0,0
320,30320,0.242375,3.6098541747926123,24,0,8,0.03979422514644959,0.18660791627927,,30,linear_q,8,8,8,5,14,4,0,1
321,30321,0.24,2.497443584137686,24,0,8,-0.13160359681040878,0.021795762195530165,,30,linear_q,8,8,8,7,12,3,0,2
322,30322,0.2376250000000001,2.480997610728898,24,0,8,-0.056202098935977496,0.0031962063778270774,,30,linear_q,8,8,8,7,12,3,0,2
323,30323,0.23524999999999996,3.177539043782574,24,0,8,-0.12789008112848732,0.0405730943280532,,30,linear_q,8,8,8,9,10,1,2,2
324,30324,0.23287500000000005,3.9116434590081157,24,0,8,0.02893674083533737,0.06977930884287879,,30,linear_q,8,8,8,5,12,2,1,4
325,30325,0.23050000000000004,3.9357627037945413,24,0,8,0.2682470361859757,0.203884864078164,,30,linear_q,8,8,8,6,10,4,0,4
326,30326,0.22812500000000002,3.3437871280118467,24,0,8,0.10456818522448419,0.10251367988569245,,30,linear_q,8,8,8,9,7,3,1,4
327,30327,0.22575000000000012,3.3609841610208555,24,0,8,0.18542880335376477,0.1256280517953503,,30,linear_q,8,8,8,6,10,5,0,3
328,30328,0.223375,4.495445527681325,24,0,8,0.0017662153736752728,0.03896564239523936,,30,linear_q,8,8,8,5,11,6,1,1
329,30329,0.22100000000000009,2.642758392364499,24,0,8,-0.06399769325982674,0.06801620303487915,,30,linear_q,8,8,8,6,10,3,4,1
330,30330,0.21862500000000007,3.141038305281636,24,0,8,0.33059392142543365,0.13412653062670693,,30,linear_q,8,8,8,8,9,4,1,2
331,30331,0.21625000000000005,3.293361721452478,24,0,8,0.08657163770538734,0.13918373505205228,,30,linear_q,8,8,8,6,10,2,0,6
332,30332,0.21387500000000004,3.5032315792316373,24,0,8,-0.09167609220858708,0.03636974179081495,,30,linear_q,8,8,8,4,13,3,0,4
333,30333,0.21150000000000002,3.805091229043387,24,0,8,0.3927065043518492,0.046624967489426065,,30,linear_q,8,8,8,4,12,4,1,3
334,30334,0.209125,3.674229079841598,24,0,8,0.1382861941618576,0.014306237597936727,,30,linear_q,8,8,8,9,7,3,2,3
335,30335,0.2067500000000001,3.8655887402069595,24,0,8,0.25448056829644505,0.14265380705755754,,30,linear_q,8,8,8,10,6,3,2,3
336,30336,0.20437499999999997,3.6976034836776397,24,0,8,-0.16572124482754935,0.25584955116603303,,30,linear_q,8,8,8,7,11,3,0,3
337,30337,0.20200000000000007,3.8834348957322455,24,0,8,0.18770992793062025,0.156306976642649,,30,linear_q,8,8,8,8,8,3,1,4
338,30338,0.19962500000000005,3.2058200612060705,24,0,8,0.13363053985707252,0.12445218542944037,,30,linear_q,8,8,8,9,7,3,0,5
339,30339,0.19725000000000004,3.8942275617225737,24,0,8,0.1771620033109893,0.17161060047942062,,30,linear_q,8,8,8,8,9,3,0,4
340,30340,0.19487500000000002,3.704302133445758,24,0,8,0.23640765534682995,0.03958293164350282,,30,linear_q,8,8,8,6,11,4,0,3
341,30341,0.1925,4.058966518039858,24,0,8,0.34506067845405397,0.07193589650199972,,30,linear_q,8,8,8,8,9,3,2,2
342,30342,0.190125,4.084070991397587,24,0,8,0.3025713572627424,0.05701756985944594,,30,linear_q,8,8,8,6,11,3,1,3
343,30343,0.18775000000000008,3.906762463416726,24,0,8,0.40972238974126673,0.23995527573263203,,30,linear_q,8,8,8,8,9,1,1,5
344,30344,0.18537499999999996,3.1849179432619454,24,0,8,0.23136138838508336,0.038990372327576815,,30,linear_q,8,8,8,11,7,1,1,4
345,30345,0.18300000000000005,3.224502559179095,24,0,8,0.12984598726565166,0.11548262892975308,,30,linear_q,8,8,8,7,9,4,0,4
346,30346,0.18062500000000004,2.11466865366956,24,0,8,0.04696736015263259,0.008706283851216492,,30,linear_q,8,8,8,7,10,3,1,3
347,30347,0.17825000000000002,2.9160694824236604,24,0,8,0.037093446738611924,0.017874896851294616,,30,linear_q,8,8,8,8,9,3,3,1
348,30348,0.175875,2.5932469463950794,24,0,8,-0.030061854856289205,0.02880512946725667,,30,linear_q,8,8,8,8,9,4,1,2
349,30349,0.1735,3.2120050303673366,24,0,8,-0.2373890747450198,0.10811816318752776,,30,linear_q,8,8,8,9,8,3,4,0
350,30350,0.17112499999999997,3.6113980451001018,24,0,8,0.07105312518926166,0.09964851120136799,,30,linear_q,8,8,8,7,10,3,4,0
351,30351,0.16875000000000007,3.1650676261433746,24,0,8,0.17431764018371387,0.10050432956680364,,30,linear_q,8,8,8,8,9,3,4,0
352,30352,0.16637500000000005,3.427741239018934,24,0,8,0.3986859318289633,0.12923110012833663,,30,linear_q,8,8,8,5,15,1,3,0
353,30353,0.16400000000000003,3.9850910330279867,24,0,8,-0.10935975035031831,0.12216242956546211,,30,linear_q,8,8,8,6,10,4,4,0
354,30354,0.16162500000000013,2.1216729503647014,24,0,8,0.03711270660949317,0.005741634599872465,,30,linear_q,8,8,8,6,11,3,3,1
355,30355,0.15925,5.400163234643281,24,0,8,-0.11595758073012252,0.05693523425699364,,30,linear_q,8,8,8,5,11,4,3,1
356,30356,0.1568750000000001,3.909391392403121,24,0,8,0.06602598790380743,0.04502472639536454,,30,linear_q,8,8,8,9,9,5,1,0
357,30357,0.15450000000000008,3.340033374192519,24,0,8,0.028047409146395808,0.12017613517465994,,30,linear_q,8,8,8,5,13,5,1,0
358,30358,0.15212500000000007,3.968416319023245,24,0,8,-0.12659846930318785,0.07504389344464658,,30,linear_q,8,8,8,8,8,5,3,0
359,30359,0.14975000000000005,1.9984528803667119,24,0,8,-0.29592373264083593,0.10381133159991707,,30,linear_q,8,8,8,8,11,2,3,0
360,30360,0.14737500000000003,2.5402620401247167,24,0,8,-0.05236071816320065,0.021211887863282056,,30,linear_q,8,8,8,5,14,3,2,0
361,30361,0.14500000000000002,3.2361348236049126,24,0,8,0.18802416630762053,0.16137713310313173,,30,linear_q,8,8,8,9,9,3,0,3
362,30362,0.1426250000000001,2.0139277761335372,24,0,8,0.0024944421029471364,5.970821770483421e-05,,30,linear_q,8,8,8,8,9,3,1,3
363,30363,0.14024999999999999,2.9369996968382486,24,0,8,0.07707961638327321,0.0053322036777127295,,30,linear_q,8,8,8,7,10,4,3,0
364,30364,0.13787500000000008,3.2042571924771606,24,0,8,-0.009697213219262313,0.003504712136641642,,30,linear_q,8,8,8,6,10,5,2,1
365,30365,0.13550000000000006,3.506782779089592,24,0,8,0.035200532167711795,0.03490405944415841,,30,linear_q,8,8,8,10,7,3,3,1
366,30366,0.13312500000000005,3.6543916818465787,24,0,8,-0.09406643857154773,0.09372533949345056,,30,linear_q,8,8,8,6,10,5,0,3
367,30367,0.13075000000000003,2.9171663091884885,24,0,8,0.10966221476052329,0.07306839574515837,,30,linear_q,8,8,8,4,12,3,0,5
368,30368,0.12837500000000002,3.2147963538665962,24,0,8,0.20598146178006793,0.06861790488393335,,30,linear_q,8,8,8,7,10,4,0,3
369,30369,0.126,3.225286299501493,24,0,8,0.3061476050087131,0.08907064009077464,,30,linear_q,8,8,8,5,11,4,0,4
370,30370,0.1236250000000001,4.657005384132452,24,0,8,-0.10768241981073157,0.0586853377031376,,30,linear_q,8,8,8,8,8,5,0,3
371,30371,0.12124999999999997,3.6694634196099822,24,0,8,0.2669515537760496,0.09790429381807447,,30,linear_q,8,8,8,7,9,5,0,3
372,30372,0.11887500000000006,2.4857892570115387,24,0,8,-0.01135564924157162,0.015542747248499019,,30,linear_q,8,8,8,8,9,3,0,4
373,30373,0.11650000000000005,1.0706529393885391,24,0,8,0.08977234934299302,0.0078020791777314484,,30,linear_q,8,8,8,9,9,2,1,3
374,30374,0.11412500000000003,3.641799745315136,24,0,8,0.17614687385280092,0.0722429218218887,,30,linear_q,8,8,8,8,8,3,0,5
375,30375,0.11175000000000002,3.5845364428611117,24,0,8,-0.010733147707480573,0.12545110966784792,,30,linear_q,8,8,8,8,8,4,0,4
376,30376,0.109375,3.9543178764742546,24,0,8,0.2616627042835411,0.037437864541713446,,30,linear_q,8,8,8,8,8,3,0,5
377,30377,0.1070000000000001,2.9520095587304604,24,0,8,0.09082262960686904,0.008675256427374286,,30,linear_q,8,8,8,8,9,4,0,3
378,30378,0.10462500000000008,3.0594207559510873,24,0,8,0.08233754805256233,0.10122138327638364,,30,linear_q,8,8,8,6,11,3,1,3
379,30379,0.10225000000000006,3.068674007120347,24,0,8,0.13191514350915767,0.03115631623932996,,30,linear_q,8,8,8,7,9,4,1,3
380,30380,0.09987500000000005,2.6502255170263114,24,0,8,0.1779599007875099,0.041955144393366166,,30,linear_q,8,8,8,9,8,3,0,4
381,30381,0.09750000000000003,3.5354487790250206,24,0,8,0.18764046957031644,0.06260311395217215,,30,linear_q,8,8,8,4,12,4,0,4
382,30382,0.09512500000000002,3.285747911372551,24,0,8,0.182116520611729,0.14184444291729073,,30,linear_q,8,8,8,7,9,4,0,4
383,30383,0.09275000000000011,3.5901075519827677,24,0,8,0.2737190786135191,0.0930126974848094,,30,linear_q,8,8,8,8,8,4,0,4
384,30384,0.09037499999999998,2.740477745390518,24,0,8,0.24631777447339176,0.1427336356036346,,30,linear_q,8,8,8,5,11,3,0,5
385,30385,0.08800000000000008,2.940842908492509,24,0,8,0.23314727336481011,0.11934006595494251,,30,linear_q,8,8,8,5,12,1,2,4
386,30386,0.08562500000000006,3.2577082245224513,24,0,8,0.1499651951463825,0.028658646653452847,,30,linear_q,8,8,8,5,12,3,1,3
387,30387,0.08325000000000005,4.018291042950388,24,0,8,0.4369926230602714,0.09405806946720849,,30,linear_q,8,8,8,6,10,3,2,3
388,30388,0.08087500000000003,3.141042057802165,24,0,8,-0.15635143997197076,0.06427350058447051,,30,linear_q,8,8,8,5,11,4,0,4
389,30389,0.07850000000000001,3.2301986680045083,24,0,8,0.12935609531017,0.14593657919924105,,30,linear_q,8,8,8,5,11,4,1,3
390,30390,0.076125,2.433272013434728,24,0,8,0.32358871565325487,0.04998313979051192,,30,linear_q,8,8,8,5,11,3,1,4
391,30391,0.0737500000000001,3.011268041392222,24,0,8,-0.015915121381692376,0.03255806404852846,,30,linear_q,8,8,8,5,12,4,0,3
392,30392,0.07137499999999997,3.2724448606786596,24,0,8,0.1607865256184824,0.09532941885818927,,30,linear_q,8,8,8,6,11,4,0,3
393,30393,0.06900000000000006,3.3918410457631163,24,0,8,0.06183326571894021,0.05866186117693712,,30,linear_q,8,8,8,6,11,4,0,3
394,30394,0.06662500000000005,3.279391409147057,24,0,8,0.07259326399867794,0.1464409564216386,,30,linear_q,8,8,8,5,11,4,0,4
395,30395,0.06425000000000003,2.319305239478472,24,0,8,0.10933673266921584,0.033904254832310514,,30,linear_q,8,8,8,6,11,3,1,3
396,30396,0.06187500000000001,4.243355105292941,24,0,8,-0.10724439806695152,0.28722000092151084,,30,linear_q,8,8,8,6,11,4,0,3
397,30397,0.0595,3.3614288318872423,24,0,8,-0.22342558492472464,0.08237469470251042,,30,linear_q,8,8,8,4,12,4,0,4
398,30398,0.05712499999999998,2.145585276863763,24,0,8,0.027378790832280675,0.0015124248536996694,,30,linear_q,8,8,8,6,11,1,3,3
399,30399,0.054750000000000076,2.7968085459543803,24,0,8,0.07243243574814207,0.021490540926355203,,30,linear_q,8,8,8,7,10,3,1,3
400,30400,0.05237499999999995,3.5328502860140754,24,0,8,-0.032292322321665345,0.059883092806778906,,30,linear_q,8,8,8,6,10,4,1,3
401,30401,0.050000000000000044,3.0079121037876058,24,0,8,0.24317112268626806,0.03545491658363224,,30,linear_q,8,8,8,5,11,3,2,3
402,30402,0.050000000000000044,2.26667429974132,24,0,8,0.19685817988416154,0.02517541843192796,,30,linear_q,8,8,8,7,9,4,0,4
403,30403,0.050000000000000044,4.133989271572496,24,0,8,0.20689452369285544,0.11602868645976923,,30,linear_q,8,8,8,6,11,4,0,3
