episode,seed,epsilon,episode_return,episode_steps,invalid_actions,finalized_generations,final_generation_gain,final_variance_retention,q_table_states,model_size,agent_kind,model_available_steps,uncertainty_available_steps,pev_available_steps,action_random_count,action_diversity_count,action_highest_pev_count,action_highest_gebv_count,action_stop_count
403,30403,0.050000000000000044,3.5415324986187815,24,0,8,0.2909476953983303,0.08805461197891937,,30,linear_q,8,8,8,10,8,3,0,3
404,30404,0.050000000000000044,2.4824690034706185,24,0,8,-0.020336919924710095,0.002607250630603372,,30,linear_q,8,8,8,8,9,4,0,3
405,30405,0.050000000000000044,2.924701535995946,24,0,8,0.0947748297983173,0.034932760635880224,,30,linear_q,8,8,8,7,10,4,0,3
406,30406,0.050000000000000044,2.928891547574917,24,0,8,0.08361356697469202,0.09014932486281899,,30,linear_q,8,8,8,6,11,4,0,3
407,30407,0.050000000000000044,4.327844416329505,24,0,8,0.08899706267097285,0.06707767188402801,,30,linear_q,8,8,8,8,8,5,0,3
408,30408,0.050000000000000044,3.486797182282305,24,0,8,-0.33502643589406267,0.1522229023938056,,30,linear_q,8,8,8,7,10,4,0,3
409,30409,0.050000000000000044,2.011936500566852,24,0,8,0.11942530116022732,0.012894675337709272,,30,linear_q,8,8,8,6,10,4,2,2
410,30410,0.050000000000000044,2.06299708995727,24,0,8,-0.3370558082715349,0.044625557365249716,,30,linear_q,8,8,8,6,10,4,0,4
411,30411,0.050000000000000044,2.883127432816461,24,0,8,0.26196082615262384,0.21962292883804863,,30,linear_q,8,8,8,9,11,2,0,2
412,30412,0.050000000000000044,2.0678314946742336,24,0,8,0.21828222579826662,0.04034560950808773,,30,linear_q,8,8,8,6,12,2,1,3
413,30413,0.050000000000000044,3.0879352326986322,24,0,8,0.04350439548267948,0.03420639420405773,,30,linear_q,8,8,8,6,11,4,0,3
414,30414,0.050000000000000044,3.4374873930004464,24,0,8,0.07481718055945308,0.11084112995975627,,30,linear_q,8,8,8,7,11,3,0,3
415,30415,0.050000000000000044,2.2652975380566978,24,0,8,0.16570846070426892,0.010227417756403238,,30,linear_q,8,8,8,7,11,3,0,3
416,30416,0.050000000000000044,4.877804869655151,24,0,8,0.2163208736431601,0.21091633727417095,,30,linear_q,8,8,8,7,10,4,0,3
417,30417,0.050000000000000044,5.153001997962904,24,0,8,0.15134551019540687,0.24425263425820676,,30,linear_q,8,8,8,6,10,5,0,3
418,30418,0.050000000000000044,2.9594242969681748,24,0,8,-0.11882556369821584,0.1857163900043496,,30,linear_q,8,8,8,6,10,4,0,4
419,30419,0.050000000000000044,2.9418174262158296,24,0,8,-0.21429000310575297,0.09144342609435414,,30,linear_q,8,8,8,6,10,3,0,5
420,30420,0.050000000000000044,4.513653877871918,24,0,8,0.10513481895950338,0.19317484405902052,,30,linear_q,8,8,8,7,9,4,0,4
421,30421,0.050000000000000044,3.0871030167203535,24,0,8,-0.3919649158820102,0.1760643397245973,,30,linear_q,8,8,8,6,10,3,0,5
422,30422,0.050000000000000044,4.377025815895522,24,0,8,0.0409360872067186,0.15475370390158463,,30,linear_q,8,8,8,7,9,4,0,4
423,30423,0.050000000000000044,2.2983489996165587,24,0,8,0.029506849929701318,0.0018497449980115906,,30,linear_q,8,8,8,6,11,3,0,4
424,30424,0.050000000000000044,3.409887238771904,24,0,8,0.39771480413601745,0.21332011463434244,,30,linear_q,8,8,8,6,10,4,0,4
425,30425,0.050000000000000044,3.1999294792532953,24,0,8,0.2450913649085691,0.004931437447623353,,30,linear_q,8,8,8,7,9,4,1,3
426,30426,0.050000000000000044,4.470856028568434,24,0,8,-0.049704920644591866,0.24279313659601445,,30,linear_q,8,8,8,8,8,4,0,4
427,30427,0.050000000000000044,3.6154566094095792,24,0,8,-0.11290169804652272,0.02667161130819524,,30,linear_q,8,8,8,6,10,4,0,4
428,30428,0.050000000000000044,2.4156450127257587,24,0,8,0.024677807963370935,0.05288852674085047,,30,linear_q,8,8,8,6,11,3,0,4
429,30429,0.050000000000000044,4.055005932235318,24,0,8,0.12363447393262472,0.023242432137743865,,30,linear_q,8,8,8,7,9,5,0,3
430,30430,0.050000000000000044,2.96714183391584,24,0,8,0.053614003454883985,0.04037247016701959,,30,linear_q,8,8,8,8,8,4,0,4
431,30431,0.050000000000000044,3.119869983445401,24,0,8,0.1269344756708648,0.011346202760038834,,30,linear_q,8,8,8,8,8,5,0,3
432,30432,0.050000000000000044,2.4175607110537984,24,0,8,-0.17188933584428723,0.012802107073124803,,30,linear_q,8,8,8,8,9,4,0,3
433,30433,0.050000000000000044,2.552497385325824,24,0,8,0.17891557839956196,0.07045197826251261,,30,linear_q,8,8,8,9,8,4,0,3
434,30434,0.050000000000000044,2.999473440702365,24,0,8,0.2869807416668224,0.3907032926387453,,30,linear_q,8,8,8,6,10,4,1,3
435,30435,0.050000000000000044,4.199860267221966,24,0,8,-0.010141894123729234,0.0880338751413959,,30,linear_q,8,8,8,9,7,4,0,4
436,30436,0.050000000000000044,3.1201842921314333,24,0,8,0.26486853414212463,0.09874369276244549,,30,linear_q,8,8,8,7,9,4,0,4
437,30437,0.050000000000000044,2.2285051677747116,24,0,8,0.022778831105635167,0.05168820274463812,,30,linear_q,8,8,8,7,9,4,0,4
438,30438,0.050000000000000044,1.8041977705037724,24,0,8,-0.2734835224489638,0.02005560628917714,,30,linear_q,8,8,8,6,11,4,0,3
439,30439,0.050000000000000044,2.473390722735056,24,0,8,0.15852273062991418,0.02109992571515074,,30,linear_q,8,8,8,5,12,2,2,3
440,30440,0.050000000000000044,3.4757060711672225,24,0,8,-0.008315929648676335,0.0630854222214323,,30,linear_q,8,8,8,7,9,3,2,3
441,30441,0.050000000000000044,3.553033919613917,24,0,8,-0.06398174086131769,0.04731192334637676,,30,linear_q,8,8,8,7,9,4,1,3
442,30442,0.050000000000000044,4.743729100764555,24,0,8,0.24764386105685388,0.12096616915280507,,30,linear_q,8,8,8,7,9,4,1,3
443,30443,0.050000000000000044,3.2367483018729257,24,0,8,0.1602192662193529,0.09188335781218487,,30,linear_q,8,8,8,7,9,4,0,4
444,30444,0.050000000000000044,3.0037692308380994,24,0,8,0.14195255127823625,0.04059418434361493,,30,linear_q,8,8,8,7,9,4,1,3
445,30445,0.050000000000000044,3.959693540008855,24,0,8,0.22298865695619252,0.06152144428227485,,30,linear_q,8,8,8,8,9,4,1,2
446,30446,0.050000000000000044,3.2839057014285378,24,0,8,-0.09341696545348199,0.12640762555839913,,30,linear_q,8,8,8,6,10,5,0,3
447,30447,0.050000000000000044,4.290875187049578,24,0,8,0.08805803902607501,0.18301813504444567,,30,linear_q,8,8,8,7,9,5,0,3
448,30448,0.050000000000000044,3.4169867225072266,24,0,8,0.5971650500086705,0.10966910453514775,,30,linear_q,8,8,8,7,9,4,0,4
449,30449,0.050000000000000044,4.289851837846086,24,0,8,0.12022736688452085,0.1569261620126345,,30,linear_q,8,8,8,8,8,5,0,3
450,30450,0.050000000000000044,3.302653578372513,24,0,8,0.008411447236007952,0.09782870200743983,,30,linear_q,8,8,8,7,9,4,0,4
451,30451,0.050000000000000044,2.600455861735228,24,0,8,0.09162693719248738,0.04743194452252271,,30,linear_q,8,8,8,7,9,4,1,3
452,30452,0.050000000000000044,4.016100145519044,24,0,8,0.2896562639356697,0.09551945466607949,,30,linear_q,8,8,8,7,9,4,1,3
453,30453,0.050000000000000044,3.9052378276677913,24,0,8,0.567802107806676,0.19499575737261957,,30,linear_q,8,8,8,6,10,4,0,4
454,30454,0.050000000000000044,4.359097181781929,24,0,8,-0.009550046896601216,0.10573838394624242,,30,linear_q,8,8,8,7,9,4,0,4
455,30455,0.050000000000000044,4.783576456143434,24,0,8,-0.22712505135530314,0.24305407169673077,,30,linear_q,8,8,8,7,9,5,0,3
456,30456,0.050000000000000044,3.234837175601723,24,0,8,0.4786874377869952,0.12221967626686166,,30,linear_q,8,8,8,7,9,4,0,4
457,30457,0.050000000000000044,3.34687104973031,24,0,8,0.0999203753921667,0.226758696496751,,30,linear_q,8,8,8,7,10,3,0,4
458,30458,0.050000000000000044,3.2530704005985958,24,0,8,0.06178532219455146,0.04490109817716512,,30,linear_q,8,8,8,7,9,4,0,4
459,30459,0.050000000000000044,4.108939067307381,24,0,8,0.29697883760428034,0.15304757728936821,,30,linear_q,8,8,8,7,9,4,0,4
460,30460,0.050000000000000044,2.7295322423105923,24,0,8,-0.28061106003015457,0.17092648528517557,,30,linear_q,8,8,8,8,8,4,0,4
461,30461,0.050000000000000044,2.8015453315091503,24,0,8,-0.16482888264382867,0.08574070109172537,,30,linear_q,8,8,8,7,10,4,0,3
462,30462,0.050000000000000044,2.440364756736737,24,0,8,0.019167921344867667,0.05814585475757551,,30,linear_q,8,8,8,6,10,4,0,4
463,30463,0.050000000000000044,3.2799919671255244,24,0,8,0.09606717557642774,0.07784632217756278,,30,linear_q,8,8,8,7,10,4,0,3
464,30464,0.050000000000000044,3.3397725105026526,24,0,8,0.13189258604859622,0.19422739847134785,,30,linear_q,8,8,8,7,10,4,0,3
465,30465,0.050000000000000044,3.847148501804792,24,0,8,0.012309756155011176,0.026793381975142135,,30,linear_q,8,8,8,5,12,4,0,3
466,30466,0.050000000000000044,2.787366831272073,24,0,8,0.1768045727483165,0.02567656435726455,,30,linear_q,8,8,8,7,9,5,1,2
467,30467,0.050000000000000044,4.3258701538308575,24,0,8,0.3823928833815513,0.080213067861647,,30,linear_q,8,8,8,7,9,5,0,3
468,30468,0.050000000000000044,4.269852498339129,24,0,8,0.21728752287775555,0.12286978162444027,,30,linear_q,8,8,8,6,10,5,0,3
469,30469,0.050000000000000044,3.520825374911255,24,0,8,0.3847874737398884,0.0465854638577951,,30,linear_q,8,8,8,9,7,5,0,3
470,30470,0.050000000000000044,4.574263763214446,24,0,8,0.11435808476035891,0.14003479989062567,,30,linear_q,8,8,8,9,7,4,0,4
471,30471,0.050000000000000044,4.889331882121788,24,0,8,-0.0966708446488238,0.405190456763722,,30,linear_q,8,8,8,10,6,5,0,3
472,30472,0.050000000000000044,3.8109615962031786,24,0,8,0.29489083837322516,0.11741178782361032,,30,linear_q,8,8,8,10,6,3,1,4
473,30473,0.050000000000000044,3.140670565686791,24,0,8,0.013146330481194735,0.11317128221652899,,30,linear_q,8,8,8,10,6,3,1,4
474,30474,0.050000000000000044,3.6115328817788135,24,0,8,-0.1345719754664496,0.056402902093866336,,30,linear_q,8,8,8,7,9,4,0,4
475,30475,0.050000000000000044,3.391966999149295,24,0,8,-0.22279852832467895,0.1622005134368939,,30,linear_q,8,8,8,7,9,4,0,4
476,30476,0.050000000000000044,2.2200465571922043,24,0,8,-0.05352833317416961,0.010886165215982548,,30,linear_q,8,8,8,7,9,4,0,4
477,30477,0.050000000000000044,2.4837232251169654,24,0,8,0.20256304465350072,0.061663517216627994,,30,linear_q,8,8,8,7,9,3,2,3
478,30478,0.050000000000000044,4.156706063283192,24,0,8,0.019830988864907084,0.14471005484821786,,30,linear_q,8,8,8,7,9,5,0,3
479,30479,0.050000000000000044,4.0267913262679444,24,0,8,0.2962874135750222,0.18875136452775448,,30,linear_q,8,8,8,9,8,3,1,3
480,30480,0.050000000000000044,3.2290485859032465,24,0,8,0.09519811558903823,0.011087428836264845,,30,linear_q,8,8,8,7,9,4,1,3
481,30481,0.050000000000000044,2.4153412798959377,24,0,8,0.017017509225428773,0.01828368283195776,,30,linear_q,8,8,8,7,9,5,0,3
482,30482,0.050000000000000044,2.996300946897718,24,0,8,-0.17906338914179365,0.02002259498262661,,30,linear_q,8,8,8,8,8,3,2,3
483,30483,0.050000000000000044,3.721184354830226,24,0,8,0.13044646525201609,0.11891745118096048,,30,linear_q,8,8,8,8,9,4,1,2
484,30484,0.050000000000000044,2.550380431230236,24,0,8,0.4476564723930345,0.12045659182106627,,30,linear_q,8,8,8,8,9,3,2,2
485,30485,0.050000000000000044,2.694150830092106,24,0,8,0.2647490765126792,0.04168149339886125,,30,linear_q,8,8,8,9,7,4,1,3
486,30486,0.050000000000000044,4.897907236196945,24,0,8,-0.16012595512937056,0.12003794257208553,,30,linear_q,8,8,8,11,6,3,1,3
487,30487,0.050000000000000044,2.4941744438812945,24,0,8,-0.1567600854650968,0.02659114759830381,,30,linear_q,8,8,8,9,7,3,2,3
488,30488,0.050000000000000044,2.7087542243024743,24,0,8,0.08745169639914696,0.03076715950231743,,30,linear_q,8,8,8,7,9,3,2,3
489,30489,0.050000000000000044,3.0376628532685737,24,0,8,0.26926592125415727,0.03729162519107109,,30,linear_q,8,8,8,7,10,3,2,2
490,30490,0.050000000000000044,3.1756923485188806,24,0,8,-0.02383962994379507,0.23572952110970824,,30,linear_q,8,8,8,8,9,3,1,3
491,30491,0.050000000000000044,3.285543543941311,24,0,8,0.29727224613466774,0.1263399022855035,,30,linear_q,8,8,8,7,9,3,2,3
492,30492,0.050000000000000044,3.4963817977548253,24,0,8,0.29310445556960696,0.08874895005811469,,30,linear_q,8,8,8,7,9,4,1,3
493,30493,0.050000000000000044,4.142206797732604,24,0,8,0.15450682768965596,0.21611744004378888,,30,linear_q,8,8,8,8,9,2,3,2
494,30494,0.050000000000000044,2.464382587318517,24,0,8,-0.14640369846197387,0.03091532575890498,,30,linear_q,8,8,8,7,9,2,4,2
495,30495,0.050000000000000044,2.3750897308084635,24,0,8,0.022467098563657695,0.008664481366633303,,30,linear_q,8,8,8,8,8,3,2,3
496,30496,0.050000000000000044,2.967087536611194,24,0,8,-0.14684676759192117,0.09034185132117248,,30,linear_q,8,8,8,8,9,3,0,4
497,30497,0.050000000000000044,4.54533456750657,24,0,8,0.39950418314339053,0.3183641968695078,,30,linear_q,8,8,8,8,8,4,1,3
498,30498,0.050000000000000044,2.464920756167939,24,0,8,0.20306537152833792,0.06940668851988725,,30,linear_q,8,8,8,7,9,3,1,4
499,30499,0.050000000000000044,3.211853227214805,24,0,8,0.22535926821703622,0.022999537130788686,,30,linear_q,8,8,8,8,9,3,1,3
500,30500,0.050000000000000044,3.6807476504439123,24,0,8,0.2765497764356577,0.04523577260706357,,30,linear_q,8,8,8,7,9,4,2,2
