scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_population_size,scenario_diversity_loss,scenario_number_of_parents,scenario_number_of_crosses,scenario_dh_per_f1,scenario_number_of_generations,switching_chosen_strategy,switching_policy,chosen_strategy_score,best_fixed_continuation,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,8,6,500,75,0.15,1,75,75,0.48883481998007366,20,3.589316740028372,0.17636339326688172,3.9387605616399948,0.3494438216116227,3.906466403187399,0.0703978195203885,0.31714966315902693,,,46008,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.31648828460421397,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,8,7,500,75,0.15,1,75,75,0.3025025512164027,20,3.906466403187399,0.0703978195203885,4.060708976054217,0.15424257286681797,4.067274623233933,0.03966008797199654,0.16080822004653417,,,46008,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.15188459406185242,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,8,8,500,75,0.15,1,75,75,0.18214267946888676,20,4.067274623233933,0.03966008797199654,4.159194593181064,0.09191996994713048,4.13236371556113,0.041840559577885725,0.06508909232719695,,,46008,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.07375893789613067,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,1,500,75,0.15,1,75,75,0.1888991292703367,20,-0.1321294690871935,0.9171809093641651,0.25001574286290484,0.3821452119500983,0.26091433003018777,0.7708637188893849,0.3930437991173813,,,46009,0.1,75,500,standard,20,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.5075523297845759,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,2,500,75,0.15,1,75,75,0.15805935356544326,20,0.26091433003018777,0.7708637188893849,0.2543915141178068,-0.006522815912380964,0.39170970053058274,1.242541622977022,0.13079537050039497,,,46009,0.1,75,500,standard,20,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.3027578812951796,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,3,500,75,0.15,1,75,75,0.29183251500622526,20,0.39170970053058274,1.242541622977022,1.7874549683951462,1.3957452678645634,1.7223591716573796,0.49525641660025926,1.3306494711267969,,,46009,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,1.3396521439425613,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,4,500,75,0.15,1,75,75,0.42683468215217024,20,1.7223591716573796,0.49525641660025926,1.9194958752544118,0.19713670359703217,1.9092635321288667,0.22131686124914757,0.18690436047148706,,,46009,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.18312761767651736,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,5,500,75,0.15,1,75,75,0.2770641178568924,20,1.9092635321288667,0.22131686124914757,2.4776588308574885,0.5683952987286218,2.479873265586836,0.16597688490335907,0.5706097334579694,,,46009,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.542261301953015,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,6,500,75,0.15,1,75,75,0.4166183683860566,20,2.479873265586836,0.16597688490335907,3.174549992513635,0.694676726926799,3.1574428310256004,0.14517639537903984,0.6775695654387643,,,46009,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.668845467116543,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,7,500,75,0.15,1,75,75,0.42989512693458776,20,3.1574428310256004,0.14517639537903984,0.18785575148971723,-2.9695870795358834,3.338670946870435,0.0675848589303418,0.18122811584483456,0.04227543898741715,0.10384509598952718,46009,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.1790227997841712,highest_gebv,50.0,,False,0.40086969362332414,0.42989512693458776,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,9,8,500,75,0.15,1,75,75,0.11533324007590018,20,3.338670946870435,0.0675848589303418,0.13548844246742398,-3.203182504403011,3.490885428853081,0.04425273047035636,0.1522144819826461,0.16868525400059298,0.22282677600742318,46009,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.15740625138021952,highest_gebv,50.0,25.0,True,0.07376238235521118,0.11533324007590018,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,1,500,75,0.15,1,75,75,0.28220783771651387,20,-0.1453641670768424,0.9591884092865915,1.054464807229642,1.1998289743064845,0.8217501616602234,0.9088984603951478,0.9671143287370658,0.1741242200077977,0.2393004199839197,46010,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.9412704986881245,highest_gebv,50.0,,False,0.23251936220445946,0.28220783771651387,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,2,500,75,0.15,1,75,75,0.5531520355715783,20,0.8217501616602233,0.9088984603951478,1.5839370942873618,0.7621869326271385,1.5919853782180686,0.30061067130894004,0.7702352165578453,,,46010,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.7812389988950794,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,3,500,75,0.15,1,75,75,0.053476800606741856,20,1.5919853782180688,0.30061067130894,0.13360080730879778,-1.458384570909271,1.6881676270923633,0.18069660630892298,0.0961822488742945,0.09110310400137678,0.13876977199106477,46010,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.11827907418070875,highest_gebv,50.0,,False,0.046992180365565586,0.053476800606741856,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,4,500,75,0.15,1,75,75,0.24252769505844562,20,1.6881676270923633,0.18069660630892298,0.28711186222001983,-1.4010557648723436,1.9862003163136757,0.1621889631912395,0.2980326892213123,0.06621398899005726,0.11797475899220444,46010,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.2838047624378962,highest_gebv,50.0,,False,0.27958552512802454,0.24252769505844562,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,5,500,75,0.15,1,75,75,0.3779849437284941,20,1.9862003163136757,0.1621889631912395,0.3362874281374669,-1.6499128881762086,2.3536659002103386,0.14479139633941723,0.36746558389666295,0.05310552200535312,0.10939175999374129,46010,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.35636732529078696,highest_gebv,50.0,,False,0.3551898002514625,0.3779849437284941,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,6,500,75,0.15,1,75,75,0.27069669447617195,20,2.3536659002103386,0.14479139633941723,0.07733631333420932,-2.2763295868761295,2.424537021559976,0.06237905673276673,0.07087112134963736,0.06967676500789821,0.13021160097559914,46010,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.09340967860576406,highest_gebv,50.0,,False,0.22016222873115557,0.27069669447617195,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,7,500,75,0.15,1,75,75,0.3607147623088592,20,2.424537021559976,0.06237905673276674,2.6374303469044094,0.2128933253444334,2.6168915770241226,0.04720918329473289,0.1923545554641466,,,46010,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.20125855661309275,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,10,8,500,75,0.15,1,75,75,0.1803319055931888,20,2.616891577024123,0.047209183294732886,0.19217474933440398,-2.424716827689719,2.8197398446327226,0.02033702252117646,0.20284826760859964,0.12009321499499492,0.1801944570033811,46010,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.19867623820982222,highest_gebv,50.0,25.0,True,0.24971215402378294,0.1803319055931888,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,1,500,75,0.15,1,75,75,0.2901390582587678,20,-0.1511736489743485,0.9294906954184053,0.8558140329616656,1.0069876819360142,0.8413867607670938,1.1247523413637284,0.9925604097414423,0.24235377897275612,0.3429396999999881,46011,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.9883967644958436,highest_gebv,50.0,25.0,True,0.24041907191158352,0.2901390582587678,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,2,500,75,0.15,1,75,75,0.6314698299939617,20,0.8413867607670938,1.1247523413637281,1.736982829256355,0.8955960684892611,1.8591754221669334,0.6428896699453834,1.0177886613998397,,,46011,0.1,75,500,standard,20,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.8790501566710189,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,3,500,75,0.15,1,75,75,0.5806711836040509,20,1.8591754221669334,0.6428896699453834,0.8137804578359722,-1.0453949643309612,2.604197013640264,0.24785534911414528,0.7450215914733307,0.08559465801226906,0.13826433499343693,46011,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.7247854673896786,highest_gebv,50.0,,False,0.4507067349570391,0.5806711836040509,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,4,500,75,0.15,1,75,75,0.0834460569648905,20,2.6041970136402646,0.24785534911414528,2.9051481982639125,0.3009511846236479,2.92451481082959,0.10817178823277672,0.3203177971893254,,,46011,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.2939073178505637,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,5,500,75,0.15,1,75,75,0.2855483188723447,20,2.92451481082959,0.1081717882327767,0.38801795555900315,-2.536496855270587,3.3039721643364786,0.05537076860163246,0.3794573535068886,0.05250576700200327,0.1030001109756995,46011,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.3745892372938762,highest_gebv,50.0,,False,0.17782747773810342,0.2855483188723447,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,6,500,75,0.15,1,75,75,0.3061764876375258,20,3.3039721643364786,0.05537076860163246,3.550544288068848,0.24657212373236925,3.555204959650983,0.04929670329146356,0.2512327953145044,,,46011,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.2504460476700364,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,7,500,75,0.15,1,75,75,0.17661237487093706,20,3.555204959650983,0.04929670329146356,3.626680125768502,0.07147516611751925,3.613850563775318,0.04337832739186044,0.05864560412433528,,,46011,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.05695369381532132,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,11,8,500,75,0.15,1,75,75,0.12116177751275575,20,3.613850563775318,0.04337832739186044,3.7021765183231805,0.0883259545478623,3.6862197586205423,0.05771295002694312,0.07236919484522408,,,46011,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.08865906083021438,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,1,500,75,0.15,1,75,75,0.2107879995836064,20,-0.12493351759054172,0.9296991564169846,0.7021196486286516,0.8270531662191933,0.5592568561456468,0.854481166701591,0.6841903737361885,0.30176050899899565,0.35540949599817395,46012,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.7181613661457757,highest_gebv,50.0,25.0,True,0.1188309690709195,0.2107879995836064,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,2,500,75,0.15,1,75,75,0.43077900677558817,20,0.5592568561456468,0.854481166701591,1.0744890551635824,0.5152321990179356,1.6431909863715732,0.5500531976191637,1.0839341302259264,0.13774078199639916,0.19627937002223916,46012,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,1.0768481739522762,highest_gebv,50.0,,False,0.3114306647250913,0.43077900677558817,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,3,500,75,0.15,1,75,75,0.3696856782374873,20,1.6431909863715735,0.5500531976191636,2.541453973398346,0.8982629870267727,2.52258350344133,0.3668778378310217,0.8793925170697565,,,46012,0.1,75,500,standard,20,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.8139803769325191,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,4,500,75,0.15,1,75,75,0.3990966064219141,20,2.5225835034413304,0.36687783783102174,0.7468128252858844,-1.775770678155446,3.2443972113970556,0.21815595817714273,0.7218137079557252,0.0635250270133838,0.12260163700557314,46012,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.7274089549410538,highest_gebv,50.0,,False,0.03647071085069084,0.3990966064219141,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,5,500,75,0.15,1,75,75,0.19193897013237357,20,3.244397211397056,0.21815595817714276,3.680507076799884,0.43610986540282815,3.692923670992043,0.10263389448952435,0.44852645959498716,,,46012,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.4412348319108127,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,6,500,75,0.15,1,75,75,-0.12416723943334831,20,3.692923670992043,0.10263389448952435,3.511541269107183,-0.1813824018848602,3.524658382636206,0.10749760429568114,-0.16826528835583732,,,46012,0.1,75,500,standard,20,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.05286656103475877,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,7,500,75,0.15,1,75,75,0.1869139965739345,20,3.524658382636206,0.10749760429568114,0.1387333921797968,-3.385924990456409,3.667659135155314,0.0387096261988788,0.14300075251910815,0.03401391999796033,0.08484077200409956,46012,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.14066717441049983,highest_gebv,50.0,,False,0.05953526238196075,0.1869139965739345,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,12,8,500,75,0.15,1,75,75,0.26853957899795056,20,3.667659135155314,0.0387096261988788,0.32562825621330027,-3.3420308789420137,3.9967997032942333,0.035045017798092666,0.32914056813891923,0.1305231210135389,0.23414084801333956,46012,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.3341028333448522,highest_gebv,50.0,25.0,True,0.16598480321159043,0.26853957899795056,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,1,500,75,0.15,1,75,75,0.2628089288018819,20,-0.13513448875260226,0.9943697848414195,0.7591855805451858,0.8943200692977881,0.8286212452373187,0.6914767167736441,0.963755733989921,,,46013,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,1.0131424771485988,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,2,500,75,0.15,1,75,75,0.2553154836163307,20,0.8286212452373187,0.6914767167736441,1.439375529947171,0.6107542847098524,1.4287234215522693,0.38782338447396797,0.6001021763149506,,,46013,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.6315753314112078,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,3,500,75,0.15,1,75,75,0.34559498771653385,20,1.4287234215522693,0.38782338447396797,1.9359090913875667,0.5071856698352974,1.9984981893223668,0.39299764761306316,0.5697747677700975,,,46013,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.547646427564854,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,4,500,75,0.15,1,75,75,0.46449670690291117,20,1.9984981893223668,0.39299764761306316,2.5155940796461884,0.5170958903238216,2.4828184017006496,0.28738463228058253,0.4843202123782828,,,46013,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.5249136069942406,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,5,500,75,0.15,1,75,75,0.29127643065275405,20,2.4828184017006496,0.28738463228058253,0.4284108095704653,-2.0544075921301843,3.0188202421532413,0.20573938406850623,0.5360018404525917,0.0549650389875751,0.12302962399553508,46013,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.5039106468810932,highest_gebv,50.0,,False,0.33219462221744905,0.29127643065275405,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,6,500,75,0.15,1,75,75,0.430320201191266,20,3.0188202421532413,0.20573938406850623,3.604573525397209,0.5857532832439678,3.606349003308235,0.16405405120684172,0.5875287611549935,,,46013,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.6103761296415546,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,7,500,75,0.15,1,75,75,0.26951124920160957,20,3.6063490033082344,0.1640540512068417,0.2588057197452819,-3.3475432835629526,3.8876298277496297,0.13072338048756357,0.28128082444139535,0.12457113200798631,0.1929859139781911,46013,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.26787473885714375,highest_gebv,50.0,25.0,True,0.14162648222081825,0.26951124920160957,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,13,8,500,75,0.15,1,75,75,0.5927784993580923,20,3.8876298277496297,0.13072338048756355,4.160801074059802,0.2731712463101723,4.178936470140952,0.030783202443023162,0.2913066423913224,,,46013,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.2942105799929398,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,1,500,75,0.15,1,75,75,0.26741435520929646,20,-0.16356057231649465,0.9772063455808627,1.2185074743072704,1.382068046623765,1.0478199822128014,0.8434648610658751,1.211380554529296,0.2711357490043156,0.3200502829859033,46014,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,1.2339738000974607,highest_gebv,50.0,25.0,True,0.19222039853110826,0.26741435520929646,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,2,500,75,0.15,1,75,75,0.38494887033052333,20,1.0478199822128014,0.8434648610658751,1.8460776251096382,0.7982576428968369,1.9094910553457434,0.25630602700918936,0.861671073132942,,,46014,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.8629932376744958,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,3,500,75,0.15,1,75,75,0.4581678791156416,20,1.9094910553457434,0.25630602700918936,0.46212919644516665,-1.4473618589005768,2.394060067942157,0.16391567328935777,0.4845690125964135,0.0975738370034378,0.15188564400887117,46014,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.45733015583708614,highest_gebv,50.0,,False,0.45541971597989317,0.4581678791156416,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,4,500,75,0.15,1,75,75,0.1685350754868738,20,2.394060067942157,0.16391567328935777,0.23126978442037305,-2.162790283521784,2.6286935866111625,0.04728989370834511,0.23463351866900561,0.15836351399775594,0.22057026901165955,46014,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.23331874798972,highest_gebv,50.0,25.0,True,0.09872610117280177,0.1685350754868738,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,5,500,75,0.15,1,75,75,0.37256061833252774,20,2.6286935866111625,0.047289893708345104,2.830428906166345,0.20173531955518254,2.8315045036163213,0.017154298982021962,0.20281091700515885,,,46014,0.1,75,500,standard,20,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.16214717817593086,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,6,500,75,0.15,1,75,75,0.1275435196611475,20,2.8315045036163213,0.017154298982021962,2.863600948494176,0.03209644487785468,2.866399510093838,0.013294258766102884,0.034895006477516866,,,46014,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.031238086771294693,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,7,500,75,0.15,1,75,75,0.3418662785276553,20,2.866399510093838,0.013294258766102884,0.11481140297074226,-2.751588107123096,2.9815894676652426,0.012054249369900003,0.11518995757140438,0.12006318100611679,0.23810121000860818,46014,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.11584814664790288,highest_gebv,50.0,25.0,True,0.06410578881337717,0.3418662785276553,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,14,8,500,75,0.15,1,75,75,0.32701834734292845,20,2.9815894676652426,0.012054249369900003,0.07551177855918292,-2.9060776891060596,3.062151279179515,0.011335063278226667,0.08056181151427255,0.03585753799416125,0.08755280598415993,46014,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.08013967582000418,highest_gebv,50.0,,False,0.09242969807767548,0.32701834734292845,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,1,500,75,0.15,1,75,75,0.05512122182522726,20,-0.15889209443800145,0.903632304419768,0.29144263092709777,0.4503347253650992,0.2170262367723877,0.9956897504081111,0.37591833121038915,0.24873065398423932,0.3067698760132771,46015,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.3272484976542275,highest_gebv,50.0,25.0,True,0.020470874982482012,0.05512122182522726,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,2,500,75,0.15,1,75,75,0.3824077365187008,20,0.2170262367723877,0.9956897504081111,1.0838403972236619,0.8668141604512742,1.3277283251448666,0.2900088693088601,1.110702088372479,0.2083765820134431,0.2691336730204057,46015,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,1.1126277529093582,highest_gebv,50.0,25.0,True,0.37050740544601873,0.3824077365187008,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,3,500,75,0.15,1,75,75,0.29004567530517283,20,1.3277283251448666,0.2900088693088601,0.6396049385242533,-0.6881233866206133,2.043471729761594,0.2377366921752228,0.7157434046167275,0.08041621299344115,0.14104959199903533,46015,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.7000123994602683,highest_gebv,50.0,,False,0.3049041151358441,0.29004567530517283,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,4,500,75,0.15,1,75,75,0.6464366670388232,20,2.043471729761594,0.2377366921752228,0.596758422225394,-1.4467133075362,2.650156016287515,0.12449170596705761,0.6066842865259208,0.13635246598278172,0.195305400993675,46015,0.1,75,500,standard,20,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.6031872572730933,highest_gebv,50.0,25.0,True,0.48723019204804807,0.6464366670388232,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,5,500,75,0.15,1,75,75,0.22824660974181202,20,2.650156016287515,0.12449170596705761,2.8266565528497045,0.17650053656218967,2.79718109874054,0.09254307044107546,0.14702508245302504,,,46015,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.16393369574859493,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,6,500,75,0.15,1,75,75,0.5702348612620367,20,2.79718109874054,0.09254307044107546,2.9851454568743883,0.18796435813384837,3.0086697501111743,0.030230696442000674,0.21148865137063444,,,46015,0.1,75,500,standard,20,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.20270092214489166,highest_gebv,,,,,,,
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,7,500,75,0.15,1,75,75,0.32639793893544106,20,3.008669750111174,0.03023069644200067,0.06949686928568154,-2.939172880825492,3.0979690119953682,0.022130625843341797,0.08929926188419435,0.040798588015604764,0.09015627001645043,46015,0.1,75,500,standard,20,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.08475922314086075,highest_gebv,50.0,,False,0.3427051185277677,0.32639793893544106,25.0,predicted_gebv
h2_0.10_budget_75_pop_500_parents_20_gen_8_loss_standard,averaged_one_step_switching_5_draws,15,8,500,75,0.15,1,75,75,-0.01657857170424652,20,3.0979690119953682,0.022130625843341797,3.1442889411901946,0.046319929194826415,3.1465845126477476,0.005556237173870745,0.048615500652379406,,,46015,0.1,75,500,standard,20,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.045773491051117075,highest_gebv,,,,,,,
