scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_number_of_parents,scenario_number_of_generations,oracle_trial_strategy,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.20_budget_200_parents_20,random_sampling,1,3,1000,200,0.2,1,200,200,0.4473100575995343,20,2.7366216610013243,0.40138560295542736,3.337064910921114,0.6004432499197896,3.3091492909944065,0.26558280590740496,0.5725276299930822,,,30001,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,1,3,1000,200,0.2,1,200,200,0.43181249960255896,20,2.7366216610013243,0.40138560295542736,3.235341142026056,0.4987194810247315,3.2626232447690566,0.354482770162857,0.5260015837677323,,,30001,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,1,3,1000,200,0.2,1,200,200,0.5585978681873697,20,2.7366216610013243,0.40138560295542736,3.4654480009889013,0.728826339987577,3.457870899834836,0.3410483450746108,0.7212492388335119,,,30001,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,1,3,1000,200,0.2,1,200,200,0.3987881106660525,20,2.7366216610013243,0.4013856029554274,0.32379138412996344,-2.412830276871361,3.1069687286606302,0.31958690460750583,0.3703470676593059,0.31910317597794347,0.42013164301170036,30001,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.4140913360121467,0.3987881106660525,,
h2_0.20_budget_200_parents_20,highest_gebv,1,3,1000,200,0.2,1,200,200,0.5045063632838155,20,2.7366216610013243,0.4013856029554274,0.7616769835277615,-1.9749446774735628,3.515860744177277,0.17387715330158096,0.7792390831759528,0.18433991199708544,0.310034052003175,30001,0.2,200,20,8,highest_gebv,50.0,,False,0.4140913360121467,0.5045063632838155,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,1,4,1000,200,0.2,1,200,200,0.4395226329510802,20,3.522431650034343,0.1856171616667552,4.140797715516855,0.6183660654825118,4.1542959958500445,0.080319161611166,0.6318643458157016,,,30001,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,1,4,1000,200,0.2,1,200,200,0.4351914621647685,20,3.522431650034343,0.1856171616667552,3.731823544137261,0.20939189410291803,3.708366006432569,0.23121259777499945,0.18593435639822609,,,30001,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,1,4,1000,200,0.2,1,200,200,0.2740186410579719,20,3.522431650034343,0.1856171616667552,3.554950754978753,0.03251910494441024,3.5448101983620774,0.20105159042796958,0.02237854832773456,,,30001,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,1,4,1000,200,0.2,1,200,200,0.2894891783033266,20,3.522431650034343,0.1856171616667552,0.10151396725572279,-3.42091768277862,3.625605357872638,0.13841634474934839,0.10317370783829505,0.2504925540124532,0.3421584489988163,30001,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.2164258411358883,0.2894891783033266,,
h2_0.20_budget_200_parents_20,highest_gebv,1,4,1000,200,0.2,1,200,200,0.49952631446562695,20,3.522431650034343,0.1856171616667552,0.6829354326216882,-2.8394962174126546,4.219009078303542,0.053190606541884816,0.6965774282691992,0.11145687699900009,0.20826593998936005,30001,0.2,200,20,8,highest_gebv,50.0,,False,0.2164258411358883,0.49952631446562695,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,1,5,1000,200,0.2,1,200,200,-0.14298885278435017,20,4.227099091475367,0.050704828905509335,3.988678716910199,-0.23842037456516785,4.005206846700914,0.08351653236952623,-0.22189224477445268,,,30001,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,1,5,1000,200,0.2,1,200,200,-0.06757640264202491,20,4.227099091475367,0.050704828905509335,4.213310263234016,-0.01378882824135097,4.213866548091391,0.030469314283307763,-0.013232543383975504,,,30001,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,1,5,1000,200,0.2,1,200,200,0.06961270899595583,20,4.227099091475367,0.050704828905509335,4.222031409759406,-0.005067681715960504,4.218785190130125,0.04592339017602801,-0.008313901345241348,,,30001,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,1,5,1000,200,0.2,1,200,200,0.21529730993092214,20,4.227099091475368,0.050704828905509335,0.030443987115634362,-4.196655104359733,4.262723898143753,0.0346668475138206,0.035624806668385745,0.19192587898578495,0.2899616060021799,30001,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.1617643298848693,0.21529730993092214,,
h2_0.20_budget_200_parents_20,highest_gebv,1,5,1000,200,0.2,1,200,200,0.4455463641163373,20,4.227099091475368,0.050704828905509335,0.19758719363744887,-4.029511897837919,4.4258819931061115,0.01926961370836728,0.19878290163074386,0.06738507200498134,0.15335061599034816,30001,0.2,200,20,8,highest_gebv,50.0,,False,0.1617643298848693,0.4455463641163373,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,1,6,1000,200,0.2,1,200,200,-0.015351455901971275,20,4.423555209883987,0.018351869909571075,4.430780291732065,0.007225081848077686,4.422201962874153,0.02168124035554942,-0.0013532470098338578,,,30001,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,1,6,1000,200,0.2,1,200,200,0.05466453460580897,20,4.423555209883987,0.018351869909571075,4.421026825297083,-0.0025283845869044086,4.412120674401813,0.021748642595891057,-0.011434535482173658,,,30001,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,1,6,1000,200,0.2,1,200,200,0.12545035842104638,20,4.423555209883987,0.018351869909571075,4.487337514128159,0.06378230424417186,4.477617149030672,0.03459796866145523,0.05406193914668478,,,30001,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,1,6,1000,200,0.2,1,200,200,-0.08881096886327988,20,4.423555209883987,0.018351869909571075,0.045240918163742275,-4.378314291720245,4.470421101025956,0.010688625623061537,0.046865891141968596,0.26464958998258226,0.35607282497221604,30001,0.2,200,20,8,active_learning_pev,50.0,150.0,True,-0.11472854850316343,-0.08881096886327988,,
h2_0.20_budget_200_parents_20,highest_gebv,1,6,1000,200,0.2,1,200,200,0.07085475583081145,20,4.423555209883987,0.018351869909571075,0.011153543648469372,-4.412401666235517,4.440184701991644,0.00974586629748795,0.01662949210765685,0.05285995898884721,0.14192923999507912,30001,0.2,200,20,8,highest_gebv,50.0,,False,-0.11472854850316343,0.07085475583081145,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,1,7,1000,200,0.2,1,200,200,-0.14753211290386992,20,4.480206660638098,0.034647297417069706,4.525139104174614,0.04493244353651615,4.521714936957661,0.0337532257256148,0.04150827631956311,,,30001,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,1,7,1000,200,0.2,1,200,200,-0.020787087814095606,20,4.480206660638098,0.034647297417069706,4.695987643643784,0.21578098300568627,4.700173691051629,0.025793132978201915,0.21996703041353083,,,30001,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,1,7,1000,200,0.2,1,200,200,0.5685577241986809,20,4.480206660638098,0.034647297417069706,4.771251573591752,0.2910449129536543,4.770493983931687,0.011238517445386854,0.2902873232935894,,,30001,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,1,7,1000,200,0.2,1,200,200,-0.08722074960410428,20,4.480206660638099,0.034647297417069706,-0.03139522278438037,-4.511601883422479,4.442441817431101,0.014600568151486637,-0.03776484320699769,0.17699001799337566,0.26552583201555535,30001,0.2,200,20,8,active_learning_pev,50.0,150.0,True,-0.05666893592800389,-0.08722074960410428,,
h2_0.20_budget_200_parents_20,highest_gebv,1,7,1000,200,0.2,1,200,200,0.40194809220564365,20,4.480206660638099,0.034647297417069706,0.23522130430824198,-4.244985356329857,4.723320839299324,0.02225129415153663,0.24311417866122476,0.05247583499294706,0.17702081098104827,30001,0.2,200,20,8,highest_gebv,50.0,,False,-0.05666893592800389,0.40194809220564365,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,1,8,1000,200,0.2,1,200,200,-0.10768381344190966,20,4.7671310385670065,0.011603494677191307,4.787528827978321,0.020397789411314093,4.786419915411464,0.0011018053719029257,0.019288876844457903,,,30001,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,1,8,1000,200,0.2,1,200,200,0.5583602982091507,20,4.7671310385670065,0.011603494677191307,4.8508242163260205,0.08369317775901397,4.850649997522236,0.0028759950302772955,0.08351895895522965,,,30001,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,1,8,1000,200,0.2,1,200,200,0.27978131313815335,20,4.7671310385670065,0.011603494677191307,4.859113752658996,0.09198271409198977,4.86124251344878,0.002436397880385154,0.09411147488177374,,,30001,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,1,8,1000,200,0.2,1,200,200,0.3640527279640509,20,4.7671310385670065,0.011603494677191305,0.07168963542661627,-4.69544140314039,4.841024355943807,0.0013479985709219907,0.07389331737680038,0.22372082297806628,0.3228708599926904,30001,0.2,200,20,8,active_learning_pev,50.0,150.0,True,-0.010756251824130456,0.3640527279640509,,
h2_0.20_budget_200_parents_20,highest_gebv,1,8,1000,200,0.2,1,200,200,-0.016364727765366616,20,4.7671310385670065,0.011603494677191305,0.006819967485865437,-4.760311071081141,4.770136007927294,0.0021915270791586124,0.0030049693602878236,0.0450289860018529,0.12351966797723435,30001,0.2,200,20,8,highest_gebv,50.0,,False,-0.010756251824130456,-0.016364727765366616,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,1,1000,200,0.2,1,200,200,0.38753696375725055,20,-0.13314627914244168,0.9430240904123077,0.7957489262381351,0.9288952053805768,0.7762046961497088,0.6399809051897769,0.9093509752921505,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,1,1000,200,0.2,1,200,200,0.30120486433865484,20,-0.13314627914244168,0.9430240904123077,0.5179596991326832,0.651105978275125,0.5101579144799245,0.8396819453996639,0.6433041936223662,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,1,1000,200,0.2,1,200,200,0.3851738658868209,20,-0.13314627914244168,0.9430240904123077,1.0781865528221348,1.2113328319645764,1.122443779937517,0.769192086823282,1.2555900590799587,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,1,1000,200,0.2,1,200,200,0.3536283807362311,20,-0.13314627914244165,0.9430240904123077,0.5096116585009419,0.6427579376433836,0.2627283768928738,0.8706482050992289,0.39587465603531546,0.546634605008876,0.6273491750180256,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.31290187248491047,0.3536283807362311,,
h2_0.20_budget_200_parents_20,highest_gebv,2,1,1000,200,0.2,1,200,200,0.3993129415306111,20,-0.13314627914244165,0.9430240904123077,1.1825770251278909,1.3157233042703325,1.035987922039199,0.6513974541171282,1.1691342011816406,0.2892695040209219,0.4089377539930865,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.31290187248491047,0.3993129415306111,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,2,1000,200,0.2,1,200,200,0.43710590839898555,20,1.0958337606720656,0.7788763695491534,1.7575531307460543,0.6617193700739887,1.7496394041238938,0.7092029080695227,0.6538056434518282,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,2,1000,200,0.2,1,200,200,0.3210167566357509,20,1.0958337606720656,0.7788763695491534,1.996971377350277,0.9011376166782115,1.9929152962500412,0.6474075868513776,0.8970815355779755,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,2,1000,200,0.2,1,200,200,0.493695479893861,20,1.0958337606720656,0.7788763695491534,2.381806741005513,1.2859729803334474,2.364066272171331,0.57502216667366,1.2682325114992654,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,2,1000,200,0.2,1,200,200,0.48851452205687607,20,1.0958337606720656,0.7788763695491534,0.8464189060577969,-0.2494148546142687,1.9472328399124732,0.5123125461599134,0.8513990792404076,0.43479049199959263,0.5217348599981051,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.2802018999096292,0.48851452205687607,,
h2_0.20_budget_200_parents_20,highest_gebv,2,2,1000,200,0.2,1,200,200,0.3643303305270584,20,1.0958337606720656,0.7788763695491534,0.8784380686910301,-0.21739569198103548,1.963166974374438,0.816612639884758,0.8673332137023724,0.2277107120025903,0.3153856779972557,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.2802018999096292,0.3643303305270584,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,3,1000,200,0.2,1,200,200,0.3348954444718072,20,2.340654083552074,0.6157239660195206,3.0387775224608125,0.6981234389087385,3.0577450424862027,0.41795045498488465,0.7170909589341288,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,3,1000,200,0.2,1,200,200,0.3668176895886767,20,2.340654083552074,0.6157239660195206,2.901520916456063,0.5608668329039892,2.8310869889105454,0.40333373471282175,0.4904329053584715,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,3,1000,200,0.2,1,200,200,0.2815915196208294,20,2.340654083552074,0.6157239660195206,2.392849188098232,0.052195104546158166,2.3470661437030307,0.42924805547658174,0.006412060150956744,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,3,1000,200,0.2,1,200,200,0.5137027874287716,20,2.340654083552074,0.6157239660195206,0.9211480495798112,-1.4195060339722627,3.2937482740942623,0.48061739634437556,0.9530941905421884,0.46533816601731814,0.541109731013421,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.35686443522255634,0.5137027874287716,,
h2_0.20_budget_200_parents_20,highest_gebv,2,3,1000,200,0.2,1,200,200,0.35649224372644117,20,2.340654083552074,0.6157239660195206,0.9574921373684194,-1.3831619461836544,3.2950105593866374,0.4119127550821116,0.9543564758345635,0.19056208000984043,0.26309230300830677,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.35686443522255634,0.35649224372644117,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,4,1000,200,0.2,1,200,200,0.5607016875771176,20,3.296997077134318,0.45055209067041085,4.565912583997812,1.2689155068634936,4.575924319285771,0.3925078150287328,1.2789272421514526,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,4,1000,200,0.2,1,200,200,0.2981317496288936,20,3.296997077134318,0.45055209067041085,3.759284909867342,0.46228783273302376,3.762112179641643,0.6044041297457557,0.4651151025073248,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,4,1000,200,0.2,1,200,200,0.4986262180501308,20,3.296997077134318,0.45055209067041085,4.385052251564849,1.0880551744305307,4.409350214177374,0.3141406508138999,1.1123531370430562,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,4,1000,200,0.2,1,200,200,0.4284865745800001,20,3.2969970771343178,0.45055209067041085,0.8020434811696984,-2.4949535959646196,4.108742332130754,0.2469412964943652,0.8117452549964366,0.3746599129808601,0.4616305069939699,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.289937285852207,0.4284865745800001,,
h2_0.20_budget_200_parents_20,highest_gebv,2,4,1000,200,0.2,1,200,200,0.42012834195579807,20,3.2969970771343178,0.45055209067041085,0.8110425854993274,-2.4859544916349905,4.077067896225107,0.33245584162362724,0.7800708190907892,0.17652853502659127,0.25996549901901744,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.289937285852207,0.42012834195579807,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,5,1000,200,0.2,1,200,200,0.6129931282591913,20,4.572949142003111,0.42994579377781883,5.339542189539811,0.7665930475367002,5.333414589704725,0.11850697470316508,0.7604654477016144,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,5,1000,200,0.2,1,200,200,0.41759660093226214,20,4.572949142003111,0.42994579377781883,5.0310229096030445,0.45807376759993357,5.081672794712982,0.14672926359848795,0.5087236527098709,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,5,1000,200,0.2,1,200,200,0.5718877820002445,20,4.572949142003111,0.42994579377781883,5.257049196660662,0.6841000546575513,5.281370075092525,0.11012562109824006,0.708420933089414,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,5,1000,200,0.2,1,200,200,0.5528097094385187,20,4.572949142003112,0.4299457937778189,1.0152036044625266,-3.557745537540585,5.561850251060985,0.15574559335807814,0.9889011090578732,0.2925472650094889,0.38783166397479363,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.22233983057177,0.5528097094385187,,
h2_0.20_budget_200_parents_20,highest_gebv,2,5,1000,200,0.2,1,200,200,0.24066107436832712,20,4.572949142003112,0.4299457937778189,0.17499192077460402,-4.397957221228507,4.733015913580688,0.09544953251122691,0.16006677157757654,0.09356226798263378,0.18569239100906998,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.22233983057177,0.24066107436832712,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,6,1000,200,0.2,1,200,200,0.2841255098664222,20,5.5850009607436695,0.1462045648042741,5.753538479042129,0.16853751829845987,5.746451185367777,0.041510659694508005,0.16145022462410719,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,6,1000,200,0.2,1,200,200,-0.013918964838101637,20,5.5850009607436695,0.1462045648042741,5.259627198818637,-0.3253737619250323,5.260618548285662,0.1411023795515345,-0.32438241245800725,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,6,1000,200,0.2,1,200,200,0.21283953214088644,20,5.5850009607436695,0.1462045648042741,5.7284841490816705,0.143483188338001,5.746366765381781,0.16445730308025364,0.16136580463811168,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,6,1000,200,0.2,1,200,200,0.19960880283458368,20,5.5850009607436695,0.1462045648042741,0.1755492053363848,-5.409451755407285,5.771790441501842,0.08398134188673158,0.18678948075817292,0.25554211999406107,0.35603217300376855,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,-0.15913414527725758,0.19960880283458368,,
h2_0.20_budget_200_parents_20,highest_gebv,2,6,1000,200,0.2,1,200,200,-0.18039130532425715,20,5.5850009607436695,0.1462045648042741,-0.25402175618737494,-5.839022716931044,5.328657650928283,0.22906977444504223,-0.2563433098153869,0.07447790299193002,0.1583850330207497,30002,0.2,200,20,8,highest_gebv,50.0,,False,-0.15913414527725758,-0.18039130532425715,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,7,1000,200,0.2,1,200,200,0.1267116879765122,20,5.77595504642627,0.08519209795612406,5.7558143388132645,-0.020140707613005127,5.758922635629868,0.04936085682432639,-0.01703241079640172,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,7,1000,200,0.2,1,200,200,0.14635396535572118,20,5.77595504642627,0.08519209795612406,5.81826082226781,0.04230577584154016,5.825292961114948,0.04740700283786858,0.0493379146886781,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,7,1000,200,0.2,1,200,200,0.3917760683833831,20,5.77595504642627,0.08519209795612406,6.08003155857921,0.30407651215294074,6.105384106446551,0.0679001848243585,0.3294290600202814,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,7,1000,200,0.2,1,200,200,0.2849398058880085,20,5.775955046426271,0.08519209795612408,0.2834710579996764,-5.492483988426594,6.034224022612407,0.0648120957673181,0.25826897618613653,0.1968644580047112,0.3285012250125874,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.0724169106313582,0.2849398058880085,,
h2_0.20_budget_200_parents_20,highest_gebv,2,7,1000,200,0.2,1,200,200,0.2952750060183782,20,5.775955046426271,0.08519209795612408,0.258059076810469,-5.517895969615801,6.0565927469741405,0.052160728848112105,0.28063770054786996,0.05352726302226074,0.13831827300600708,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.0724169106313582,0.2952750060183782,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,2,8,1000,200,0.2,1,200,200,0.15337546362093174,20,6.098328275925733,0.059940849667125935,6.203158977690544,0.10483070176481046,6.197248502834292,0.047998698000691675,0.09892022690855828,,,30002,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,2,8,1000,200,0.2,1,200,200,0.30433163286632364,20,6.098328275925733,0.059940849667125935,6.2259018974573435,0.12757362153161012,6.2259388627796985,0.048163015588562466,0.1276105868539652,,,30002,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,2,8,1000,200,0.2,1,200,200,0.22060362330107186,20,6.098328275925733,0.059940849667125935,6.188605751964064,0.09027747603833092,6.172547652920467,0.04590828731090581,0.07421937699473347,,,30002,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,2,8,1000,200,0.2,1,200,200,0.3560506729444345,20,6.098328275925733,0.05994084966712593,0.15481872092909205,-5.943509554996641,6.243413320859572,0.019744873525337835,0.14508504493383878,0.24251165700843558,0.382189917989308,30002,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.1681078202919512,0.3560506729444345,,
h2_0.20_budget_200_parents_20,highest_gebv,2,8,1000,200,0.2,1,200,200,0.2566279066446352,20,6.098328275925733,0.05994084966712593,0.1404714991380241,-5.957856776787709,6.241362509858054,0.08177451199268522,0.14303423393232073,0.0557060889841523,0.14452265700674616,30002,0.2,200,20,8,highest_gebv,50.0,,False,0.1681078202919512,0.2566279066446352,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,3,1,1000,200,0.2,1,200,200,0.3542260088217401,20,-0.13314627914244168,0.9430240904123077,0.2459884516471264,0.37913473078956805,0.23360162459493522,0.658227083574941,0.36674790373737687,,,30003,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,3,1,1000,200,0.2,1,200,200,0.40253424264173715,20,-0.13314627914244168,0.9430240904123077,0.9178564930845957,1.0510027722270374,0.9058940218937855,0.9465395848502463,1.0390403010362272,,,30003,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,3,1,1000,200,0.2,1,200,200,0.30000495484264594,20,-0.13314627914244168,0.9430240904123077,0.7677671035602117,0.9009133827026534,0.798860541493743,0.8452904963069827,0.9320068206361847,,,30003,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,3,1,1000,200,0.2,1,200,200,0.461062411862823,20,-0.13314627914244165,0.9430240904123077,1.5842952008010698,1.7174414799435114,1.459660912913926,0.7125645015400445,1.5928071920563676,0.5291223819949664,0.6652531909930985,30003,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.27951956676895356,0.461062411862823,,
h2_0.20_budget_200_parents_20,highest_gebv,3,1,1000,200,0.2,1,200,200,0.36291529365331193,20,-0.13314627914244165,0.9430240904123077,1.6526435131704318,1.7857897923128734,1.4792544914002477,0.6094139690296322,1.6124007705426893,0.2878934789914638,0.3836037589935586,30003,0.2,200,20,8,highest_gebv,50.0,,False,0.27951956676895356,0.36291529365331193,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,3,2,1000,200,0.2,1,200,200,0.5292737818772343,20,1.4945878136157422,0.6556086421033693,2.2099156380036935,0.7153278243879513,2.2305433966768704,0.082333475294022,0.7359555830611282,,,30003,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,3,2,1000,200,0.2,1,200,200,0.5402607829834504,20,1.4945878136157422,0.6556086421033693,2.099907589285864,0.6053197756701219,2.1029704444699315,0.15533019065840606,0.6083826308541893,,,30003,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,3,2,1000,200,0.2,1,200,200,0.47240455722390495,20,1.4945878136157422,0.6556086421033693,2.2452706660961006,0.7506828524803584,2.2363047714442543,0.25641706659661173,0.7417169578285121,,,30003,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,3,2,1000,200,0.2,1,200,200,0.45048129296353046,20,1.4945878136157424,0.6556086421033693,0.9705603253519695,-0.524027488263773,2.486993252351517,0.49058051993431273,0.9924054387357746,0.394143218989484,0.47642877500038594,30003,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.36126697112557116,0.45048129296353046,,
h2_0.20_budget_200_parents_20,highest_gebv,3,2,1000,200,0.2,1,200,200,0.5575588050238277,20,1.4945878136157424,0.6556086421033693,0.9550779893272805,-0.539509824288462,2.4617966464886676,0.22591144510951905,0.9672088328729251,0.22168058599345386,0.29903430902049877,30003,0.2,200,20,8,highest_gebv,50.0,,False,0.36126697112557116,0.5575588050238277,150.0,predicted_gebv
h2_0.20_budget_200_parents_20,random_sampling,3,3,1000,200,0.2,1,200,200,0.5842086099411161,20,2.4774744238725845,0.4728066956696268,3.374700969552383,0.8972265456797985,3.3907740576843213,0.2843220873774929,0.9132996338117367,,,30003,0.2,200,20,8,random_sampling,,,,,,,
h2_0.20_budget_200_parents_20,fixed_sampling,3,3,1000,200,0.2,1,200,200,0.4419062255080318,20,2.4774744238725845,0.4728066956696268,3.593081437921879,1.1156070140492944,3.6246804707042433,0.2089759526358915,1.1472060468316587,,,30003,0.2,200,20,8,fixed_sampling,,,,,,,
h2_0.20_budget_200_parents_20,diversity_sampling,3,3,1000,200,0.2,1,200,200,0.2259778049612836,20,2.4774744238725845,0.4728066956696268,3.1513143674736543,0.6738399436010698,3.132894542343283,0.41255607619551216,0.6554201184706985,,,30003,0.2,200,20,8,diversity_sampling,,,,,,,
h2_0.20_budget_200_parents_20,active_learning_pev,3,3,1000,200,0.2,1,200,200,0.4655483977354142,20,2.4774744238725845,0.4728066956696268,0.684643861445138,-1.7928305624274465,3.1428522313622502,0.37279340955042933,0.6653778074896657,0.3815024330106098,0.4673927130061202,30003,0.2,200,20,8,active_learning_pev,50.0,150.0,True,0.31414178954712796,0.4655483977354142,,
