scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_number_of_parents,scenario_number_of_generations,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.40_budget_200_parents_20,active_learning_pev,1,6,1000,200,0.2,1,200,200,0.39520832079385776,20,4.509085856950993,0.08311511688225423,0.08005655622879695,-4.4290293007221955,4.5847331233397535,0.0672173561534038,0.07564726638876085,0.27350696601206437,0.3652553000138141,31001,0.4,200,20,8,50.0,150.0,True,0.10173886053143157,0.39520832079385776,,
h2_0.40_budget_200_parents_20,active_learning_pev,1,7,1000,200,0.2,1,200,200,0.30940955097096473,20,4.5847331233397535,0.0672173561534038,0.1727379437100776,-4.411995179629676,4.756495304053284,0.05317269720602848,0.17176218071353055,0.2939661600103136,0.3811199880146887,31001,0.4,200,20,8,50.0,150.0,True,0.022097585087540048,0.30940955097096473,,
h2_0.40_budget_200_parents_20,active_learning_pev,1,8,1000,200,0.2,1,200,200,0.43128226521945634,20,4.756495304053284,0.05317269720602848,0.08705458801884156,-4.669440716034442,4.849230296569575,0.012961713727527968,0.09273499251629058,0.22954579099314287,0.30975105200195685,31001,0.4,200,20,8,50.0,150.0,True,0.2826492444896604,0.43128226521945634,,
h2_0.40_budget_200_parents_20,highest_gebv,1,1,1000,200,0.2,1,200,200,0.5193805050481294,20,-0.13314627914244165,0.9430240904123077,1.4840225467174908,1.6171688258599324,1.3345130562777376,0.7605962965385342,1.4676593354201792,0.3282974260218907,0.4685247360030189,31001,0.4,200,20,8,50.0,,False,0.36986618871153815,0.5193805050481294,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,2,1000,200,0.2,1,200,200,0.47623804163236505,20,1.3345130562777376,0.7605962965385342,1.3080230946129283,-0.026489961664809325,2.61303678933625,0.6037416120029311,1.2785237330585122,0.2622785689891316,0.3776013349997811,31001,0.4,200,20,8,50.0,,False,0.3945682476990279,0.47623804163236505,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,3,1000,200,0.2,1,200,200,0.5846230952805045,20,2.61303678933625,0.6037416120029311,1.4732603550433563,-1.1397764342928935,4.093982993010561,0.4747036147159487,1.4809462036743115,0.19378269099979661,0.3300102070206776,31001,0.4,200,20,8,50.0,,False,0.4734412377197413,0.5846230952805045,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,4,1000,200,0.2,1,200,200,0.5465258988935642,20,4.093982993010561,0.4747036147159487,1.330932542671092,-2.7630504503394695,5.372665421916203,0.4174879754855202,1.2786824289056415,0.14752400098950602,0.2288047609908972,31001,0.4,200,20,8,50.0,,False,0.5811938498460718,0.5465258988935642,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,5,1000,200,0.2,1,200,200,0.543762756634404,20,5.372665421916203,0.4174879754855202,0.732388744739482,-4.640276677176721,6.124652483728993,0.3376846697900874,0.7519870618127902,0.08964004198787734,0.16327767301118,31001,0.4,200,20,8,50.0,,False,0.17023843195261162,0.543762756634404,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,6,1000,200,0.2,1,200,200,0.6470384387760879,20,6.124652483728993,0.3376846697900874,1.0680852720372631,-5.05656721169173,7.184860819801877,0.04666123900751958,1.0602083360728836,0.07680240701301955,0.1588330969971139,31001,0.4,200,20,8,50.0,,False,0.4821344062429788,0.6470384387760879,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,7,1000,200,0.2,1,200,200,0.009875060021925225,20,7.184860819801877,0.04666123900751958,-0.01927460881568421,-7.204135428617561,7.156701138180984,0.02541495613731641,-0.028159681620892663,0.05915796497720294,0.13691123999888077,31001,0.4,200,20,8,50.0,,False,0.06395407019449988,0.009875060021925225,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,1,8,1000,200,0.2,1,200,200,0.23408953663315518,20,7.156701138180984,0.02541495613731641,0.08543438321521327,-7.07126675496577,7.2477868757919675,0.015944750770839015,0.09108573761098349,0.04542393598239869,0.12489600299159065,31001,0.4,200,20,8,50.0,,False,-0.12428785977707536,0.23408953663315518,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,random_sampling,2,1,1000,200,0.2,1,200,200,0.4347236606953375,20,-0.13314627914244168,0.9430240904123077,0.23147713773405734,0.364623416876499,0.29351160097011164,1.0258686019744527,0.42665788011255334,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,2,1000,200,0.2,1,200,200,0.7283661436584697,20,0.29351160097011164,1.0258686019744527,2.0905132569444964,1.7970016559743849,2.117131451005666,0.3722780376788905,1.8236198500355543,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,3,1000,200,0.2,1,200,200,0.48749130902387694,20,2.117131451005666,0.3722780376788905,2.672535625397299,0.5554041743916334,2.699202294893844,0.18514400591253322,0.5820708438881783,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,4,1000,200,0.2,1,200,200,0.39500849221884543,20,2.699202294893844,0.18514400591253322,3.0244625082504077,0.32526021335656363,3.0332648297310705,0.17731502872615376,0.33406253483722637,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,5,1000,200,0.2,1,200,200,0.3464472314437722,20,3.0332648297310705,0.17731502872615376,3.3167118336933274,0.28344700396225697,3.3148641308879103,0.10509860835449447,0.28159930115683984,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,6,1000,200,0.2,1,200,200,0.5663034784018331,20,3.3148641308879103,0.10509860835449447,3.7221548607773656,0.40729072988945525,3.7126670301532902,0.06824636336238553,0.39780289926537993,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,7,1000,200,0.2,1,200,200,0.5622123371064308,20,3.7126670301532902,0.06824636336238553,3.96342682002953,0.2507597898762399,3.967051825955128,0.0032034693674767457,0.2543847958018377,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,2,8,1000,200,0.2,1,200,200,-0.3547478394598977,20,3.967051825955128,0.0032034693674767457,3.926597543123239,-0.04045428283188901,3.9259163411595073,0.001450154499566411,-0.04113548479562068,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,1,1000,200,0.2,1,200,200,0.45185276581426714,20,-0.13314627914244168,0.9430240904123077,0.8172674630858222,0.9504137422282639,0.8114853771996243,0.6557931397696231,0.944631656342066,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,2,1000,200,0.2,1,200,200,0.5015749930998794,20,0.8114853771996243,0.6557931397696231,1.7437779755758542,0.9322925983762299,1.7666195887536313,0.7633268091410835,0.955134211554007,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,3,1000,200,0.2,1,200,200,0.6955171648309562,20,1.7666195887536313,0.7633268091410835,3.124442711227472,1.3578231224738408,3.0691462716593874,0.2768933362905971,1.302526682905756,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,4,1000,200,0.2,1,200,200,0.4712575614780379,20,3.0691462716593874,0.2768933362905971,3.6852684555681408,0.6161221839087534,3.6529232243075866,0.1956080428752674,0.5837769526481993,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,5,1000,200,0.2,1,200,200,0.5352238793044811,20,3.6529232243075866,0.1956080428752674,3.9672676573485646,0.3143444330409779,3.9830976655339825,0.05867518749348142,0.33017444122639583,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,6,1000,200,0.2,1,200,200,0.41883663077094035,20,3.9830976655339825,0.05867518749348142,4.187409875189448,0.20431220965546526,4.201688716478972,0.020747985559402035,0.21859105094498954,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,7,1000,200,0.2,1,200,200,0.0869816270031725,20,4.201688716478972,0.020747985559402035,4.174725954063521,-0.026962762415450925,4.174797632525865,0.00473986208250726,-0.026891083953106687,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,2,8,1000,200,0.2,1,200,200,-0.2673767596624772,20,4.174797632525865,0.00473986208250726,4.206248660747226,0.03145102822136092,4.196694851227689,0.009837299499600428,0.021897218701823817,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,1,1000,200,0.2,1,200,200,0.44981923976949845,20,-0.13314627914244168,0.9430240904123077,0.7749887267569916,0.9081350058994333,0.7989123664229933,0.5473663352539389,0.932058645565435,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,2,1000,200,0.2,1,200,200,0.6587364225621346,20,0.7989123664229933,0.5473663352539389,2.001116824400787,1.2022044579777935,2.0132241120007732,0.39610639284064963,1.2143117455777799,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,3,1000,200,0.2,1,200,200,0.6173008725359033,20,2.0132241120007732,0.39610639284064963,3.0358606119876117,1.0226364999868385,3.0137481995033975,0.3029275237768827,1.0005240875026242,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,4,1000,200,0.2,1,200,200,0.42775232924985107,20,3.0137481995033975,0.3029275237768827,3.686124596314511,0.6723763968111136,3.674206811620901,0.1978350455650404,0.6604586121175036,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,5,1000,200,0.2,1,200,200,0.33012198759166306,20,3.674206811620901,0.1978350455650404,3.891848208609659,0.21764139698875784,3.8640563338048124,0.12387536101587018,0.18984952218391138,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,6,1000,200,0.2,1,200,200,0.43435881958231315,20,3.8640563338048124,0.12387536101587018,4.02725601557603,0.16319968177121735,4.026385417352659,0.047566474206769925,0.16232908354784703,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,7,1000,200,0.2,1,200,200,0.3052465625848899,20,4.026385417352659,0.047566474206769925,4.294464483276304,0.2680790659236445,4.298587313930246,0.06102460147564804,0.2722018965775863,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,2,8,1000,200,0.2,1,200,200,0.2488206911800015,20,4.298587313930246,0.06102460147564804,4.4731403894567245,0.1745530755264788,4.474149642930318,0.029494827498044673,0.17556232900007185,,,31002,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,1,1000,200,0.2,1,200,200,0.4701074412692377,20,-0.13314627914244165,0.9430240904123077,1.898824867156413,2.031971146298855,1.773893944815732,0.4918742719423285,1.9070402239581736,0.6713416109851096,0.8092539150093216,31002,0.4,200,20,8,50.0,150.0,True,0.32565461758736874,0.4701074412692377,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,2,1000,200,0.2,1,200,200,0.5917663625342804,20,1.773893944815732,0.4918742719423285,0.8109754485200371,-0.9629184962956949,2.6634802258046593,0.42303045070726225,0.8895862809889272,0.4799911250011064,0.5834817610157188,31002,0.4,200,20,8,50.0,150.0,True,0.3377197690531619,0.5917663625342804,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,3,1000,200,0.2,1,200,200,0.7108499297711564,20,2.6634802258046593,0.42303045070726225,1.3471292718285512,-1.316350953976108,3.977288689690538,0.2438648758001081,1.313808463885879,0.3487623450055253,0.47260418700170703,31002,0.4,200,20,8,50.0,150.0,True,0.5609163126404706,0.7108499297711564,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,4,1000,200,0.2,1,200,200,0.6998315914068416,20,3.977288689690538,0.2438648758001081,0.4123521313373185,-3.5649365583532195,4.3920045387378,0.12137355067734261,0.414715849047262,0.36417262197937816,0.4541070699924603,31002,0.4,200,20,8,50.0,150.0,True,0.5148715665635988,0.6998315914068416,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,5,1000,200,0.2,1,200,200,0.5921061288975368,20,4.3920045387378,0.12137355067734261,0.41137422394655426,-3.980630314791246,4.810761163366667,0.032773264619636,0.418756624628867,0.27236749601433985,0.3530084520170931,31002,0.4,200,20,8,50.0,150.0,True,0.6209931785509564,0.5921061288975368,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,6,1000,200,0.2,1,200,200,0.4041103333833703,20,4.810761163366667,0.032773264619636,0.003461215232528079,-4.807299948134139,4.8098702247604725,0.025324565230023775,-0.0008909386061946023,0.2155010360002052,0.34091524698305875,31002,0.4,200,20,8,50.0,150.0,True,0.33237854174079606,0.4041103333833703,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,7,1000,200,0.2,1,200,200,0.21800973894866083,20,4.8098702247604725,0.025324565230023775,0.08448643967633758,-4.725383785084135,4.9102063353872865,0.03392669672659135,0.10033611062681391,0.1992027449887246,0.29391973800375126,31002,0.4,200,20,8,50.0,150.0,True,-0.12092549353681956,0.21800973894866083,,
h2_0.40_budget_200_parents_20,active_learning_pev,2,8,1000,200,0.2,1,200,200,0.6511150947933823,20,4.9102063353872865,0.03392669672659135,0.16511249084435903,-4.745093844542928,5.0755571881766555,0.013152220271101744,0.165350852789369,0.18380986599368043,0.2698926540033426,31002,0.4,200,20,8,50.0,150.0,True,0.42225998724454517,0.6511150947933823,,
h2_0.40_budget_200_parents_20,highest_gebv,2,1,1000,200,0.2,1,200,200,0.4447000992094169,20,-0.13314627914244165,0.9430240904123077,1.6520881188168421,1.7852343979592837,1.5066967950737629,0.7037820918913469,1.6398430742162045,0.33914145798189566,0.46501502199680544,31002,0.4,200,20,8,50.0,,False,0.32565461758736874,0.4447000992094169,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,2,1000,200,0.2,1,200,200,0.635053684062757,20,1.5066967950737629,0.7037820918913469,1.138709280888955,-0.3679875141848079,2.6762355746276234,0.3237221962935099,1.1695387795538605,0.25717235798947513,0.364212785003474,31002,0.4,200,20,8,50.0,,False,0.5995516383748196,0.635053684062757,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,3,1000,200,0.2,1,200,200,0.6157845623282086,20,2.6762355746276234,0.3237221962935099,1.0735830066823056,-1.6026525679453179,3.7575434971759356,0.24099579930567816,1.0813079225483122,0.1823468310176395,0.26950435602338985,31002,0.4,200,20,8,50.0,,False,0.35829494893673614,0.6157845623282086,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,4,1000,200,0.2,1,200,200,0.43151461678914016,20,3.7575434971759356,0.24099579930567816,0.3653138421800719,-3.3922296549958637,4.10674503170493,0.184677483061908,0.3492015345289947,0.15960312500828877,0.24787638397538103,31002,0.4,200,20,8,50.0,,False,0.3223213312963634,0.43151461678914016,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,5,1000,200,0.2,1,200,200,0.40313022911053514,20,4.10674503170493,0.184677483061908,0.2544193285936732,-3.852325703111257,4.364330193187232,0.06530823521859618,0.2575851614823019,0.10652449799817987,0.18282430499675684,31002,0.4,200,20,8,50.0,,False,0.2566187023183256,0.40313022911053514,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,6,1000,200,0.2,1,200,200,0.06298190111711242,20,4.364330193187232,0.06530823521859618,0.047315066665865935,-4.317015126521366,4.410820359338051,0.03591921510032604,0.0464901661508188,0.052913233026629314,0.1448356149776373,31002,0.4,200,20,8,50.0,,False,-0.10079695919172285,0.06298190111711242,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,7,1000,200,0.2,1,200,200,0.3536623399148785,20,4.410820359338051,0.03591921510032604,0.063352419400615,-4.347467939937436,4.474912908318249,0.006949184181691594,0.06409254898019778,0.04561714400188066,0.12711599699105136,31002,0.4,200,20,8,50.0,,False,0.17775463770376462,0.3536623399148785,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,2,8,1000,200,0.2,1,200,200,0.4150937851264149,20,4.474912908318249,0.006949184181691594,0.02494776162422309,-4.4499651466940255,4.498763065939673,0.002696900339706618,0.02385015762142384,0.0400167650077492,0.11894011500407942,31002,0.4,200,20,8,50.0,,False,0.32178555607455434,0.4150937851264149,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,random_sampling,3,1,1000,200,0.2,1,200,200,0.39596549080753357,20,-0.13314627914244168,0.9430240904123077,1.2366871257051968,1.3698334048476384,1.2698867692928104,0.7038115079801671,1.403033048435252,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,2,1000,200,0.2,1,200,200,0.6041864698751633,20,1.2698867692928104,0.7038115079801671,2.3913412669904917,1.1214544976976812,2.4332993393408895,0.3964056222516516,1.163412570048079,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,3,1000,200,0.2,1,200,200,0.5652852028206026,20,2.4332993393408895,0.3964056222516516,3.033276010951187,0.5999766716102974,3.0365520324508415,0.3307902953427615,0.603252693109952,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,4,1000,200,0.2,1,200,200,0.48961278935541763,20,3.0365520324508415,0.3307902953427615,3.777963786379678,0.7414117539288365,3.7628867600658036,0.18113576470996232,0.7263347276149621,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,5,1000,200,0.2,1,200,200,0.4687369442253373,20,3.7628867600658036,0.18113576470996232,4.0186918030994265,0.25580504303362295,4.031851843185198,0.15413651741524748,0.26896508311939415,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,6,1000,200,0.2,1,200,200,0.2881031130462079,20,4.031851843185198,0.15413651741524748,4.538080650041783,0.5062288068565852,4.5511638965735255,0.06170358460967486,0.5193120533883278,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,7,1000,200,0.2,1,200,200,0.3577549719156121,20,4.5511638965735255,0.06170358460967486,4.623052843602443,0.0718889470289179,4.635036665686352,0.027897903313224368,0.08387276911282626,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,random_sampling,3,8,1000,200,0.2,1,200,200,0.47691455539884725,20,4.635036665686352,0.027897903313224368,4.7949973119542015,0.15996064626784978,4.7874088024937205,0.011073699867915246,0.15237213680736872,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,1,1000,200,0.2,1,200,200,0.4221474592018958,20,-0.13314627914244168,0.9430240904123077,1.4636368442173588,1.5967831233598004,1.4211664544505045,0.6198638332683875,1.554312733592946,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,2,1000,200,0.2,1,200,200,0.5716953829277764,20,1.4211664544505045,0.6198638332683875,2.5167636475155692,1.0955971930650648,2.523458760355998,0.4859551171805289,1.1022923059054934,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,3,1000,200,0.2,1,200,200,0.6767532220406488,20,2.523458760355998,0.4859551171805289,3.654031262429609,1.130572502073611,3.678529497136051,0.264565075534702,1.1550707367800532,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,4,1000,200,0.2,1,200,200,0.5087772617232578,20,3.678529497136051,0.264565075534702,4.0542805149782835,0.3757510178422323,4.053037645634249,0.12514334372870747,0.3745081484981978,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,5,1000,200,0.2,1,200,200,0.3113502607864721,20,4.053037645634249,0.12514334372870747,4.3914158584204595,0.3383782127862105,4.375381540331041,0.14052745390898724,0.32234389469679225,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,6,1000,200,0.2,1,200,200,0.38408286837174166,20,4.375381540331041,0.14052745390898724,4.74294904519969,0.3675675048686484,4.753949204570905,0.05125372821548509,0.37856766423986343,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,7,1000,200,0.2,1,200,200,0.43006659716925155,20,4.753949204570905,0.05125372821548509,5.036150834444327,0.28220162987342245,5.04240719461857,0.01831834000413313,0.28845799004766537,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,fixed_sampling,3,8,1000,200,0.2,1,200,200,0.37391907452214346,20,5.04240719461857,0.01831834000413313,5.172592947588357,0.13018575296978696,5.179651625848971,0.005961779733182117,0.13724443123040064,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,1,1000,200,0.2,1,200,200,0.48629791211605333,20,-0.13314627914244168,0.9430240904123077,1.4380645289703322,1.5712108081127738,1.4743298247716081,0.6628235191672817,1.6074761039140497,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,2,1000,200,0.2,1,200,200,0.6205649348069441,20,1.4743298247716081,0.6628235191672817,2.1800447959962095,0.7057149712246014,2.126056347854527,0.523597177193606,0.651726523082919,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,3,1000,200,0.2,1,200,200,0.6330865129046651,20,2.126056347854527,0.523597177193606,3.331436818817012,1.205380470962485,3.3184617999473502,0.43232053623848155,1.1924054520928231,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,4,1000,200,0.2,1,200,200,0.5957623857511124,20,3.3184617999473502,0.43232053623848155,4.598295466441248,1.2798336664938974,4.625888518307058,0.39166903981081513,1.3074267183597081,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,5,1000,200,0.2,1,200,200,0.42295833608450595,20,4.625888518307058,0.39166903981081513,5.0209607768201705,0.3950722585131121,5.006222774291956,0.3877161953229662,0.3803342559848977,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,6,1000,200,0.2,1,200,200,0.47915000106581157,20,5.006222774291956,0.3877161953229662,5.676756274628909,0.670533500336953,5.644372826282773,0.2563112267529088,0.6381500519908165,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,7,1000,200,0.2,1,200,200,0.5709666019814646,20,5.644372826282773,0.2563112267529088,6.163419031538773,0.5190462052560001,6.1407401986905805,0.12604720926591093,0.4963673724078079,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,diversity_sampling,3,8,1000,200,0.2,1,200,200,0.47859768739873626,20,6.1407401986905805,0.12604720926591093,6.615545732359532,0.4748055336689516,6.628354840405389,0.14512202352812198,0.4876146417148082,,,31003,0.4,200,20,8,,,,,,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,1,1000,200,0.2,1,200,200,0.4802095660957204,20,-0.13314627914244165,0.9430240904123077,1.9163501442017403,2.049496423344182,1.826430422903749,0.3954803954945242,1.9595767020461905,0.5183196550060529,0.6633396450197324,31003,0.4,200,20,8,50.0,150.0,True,0.3093737373643339,0.4802095660957204,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,2,1000,200,0.2,1,200,200,0.4914775206932119,20,1.826430422903749,0.3954803954945242,0.4292917466194125,-1.3971386762843365,2.243545485844397,0.5294226958822821,0.41711506294064793,0.4451571939862333,0.6198801830178127,31003,0.4,200,20,8,50.0,150.0,True,0.363839200107872,0.4914775206932119,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,3,1000,200,0.2,1,200,200,0.5262088072261323,20,2.243545485844397,0.5294226958822821,1.137195341917295,-1.1063501439271017,3.3706495509871854,0.5824208722318487,1.1271040651427886,0.3777148349909112,0.46839790101512335,31003,0.4,200,20,8,50.0,150.0,True,0.2512719762774351,0.5262088072261323,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,4,1000,200,0.2,1,200,200,0.6103251015961744,20,3.3706495509871854,0.5824208722318487,0.7510122174204712,-2.6196373335667142,4.112343392624088,0.21649205662860063,0.7416938416369026,0.4014484210056253,0.5428817609790713,31003,0.4,200,20,8,50.0,150.0,True,0.49415991828298894,0.6103251015961744,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,5,1000,200,0.2,1,200,200,0.44936495717960523,20,4.112343392624088,0.21649205662860063,0.4762638040366481,-3.6360795885874397,4.575859754735035,0.19682227261653798,0.4635163621109468,0.37110284401569515,0.4711296219902579,31003,0.4,200,20,8,50.0,150.0,True,0.2606537616142198,0.44936495717960523,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,6,1000,200,0.2,1,200,200,0.5093920984002025,20,4.575859754735035,0.19682227261653798,0.6638576601844042,-3.9120020945506306,5.249667418783027,0.11886895072415161,0.6738076640479918,0.309166204999201,0.38644026100519113,31003,0.4,200,20,8,50.0,150.0,True,0.41029717397032434,0.5093920984002025,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,7,1000,200,0.2,1,200,200,0.32898749371651886,20,5.249667418783027,0.11886895072415161,0.36130534705948036,-4.888362071723546,5.576410615874908,0.07769790661950077,0.32674319709188104,0.26100686998688616,0.3397852130001411,31003,0.4,200,20,8,50.0,150.0,True,0.14620217300591345,0.32898749371651886,,
h2_0.40_budget_200_parents_20,active_learning_pev,3,8,1000,200,0.2,1,200,200,0.3208243991740688,20,5.576410615874908,0.07769790661950077,0.05063913351864875,-5.525771482356259,5.635357841784496,0.07186228741137766,0.058947225909588674,0.2680094259849284,0.3505353019863833,31003,0.4,200,20,8,50.0,150.0,True,0.36071387431309027,0.3208243991740688,,
h2_0.40_budget_200_parents_20,highest_gebv,3,1,1000,200,0.2,1,200,200,0.46832048327477416,20,-0.13314627914244165,0.9430240904123077,1.886119330434243,2.0192656095766846,1.7360294251769244,0.5045304795565079,1.869175704319366,0.3222041559929494,0.4641877739923075,31003,0.4,200,20,8,50.0,,False,0.3093737373643339,0.46832048327477416,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,3,2,1000,200,0.2,1,200,200,0.323836064404206,20,1.7360294251769244,0.5045304795565079,0.577184658218248,-1.1588447669586763,2.288170678421216,0.40614665055433785,0.5521412532442918,0.2624762099876534,0.36516425298759714,31003,0.4,200,20,8,50.0,,False,0.2482654590210696,0.323836064404206,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,3,3,1000,200,0.2,1,200,200,0.49488769165872004,20,2.288170678421216,0.40614665055433785,1.2719668892401184,-1.0162037891810978,3.559866482526207,0.2670268230177652,1.2716958041049908,0.19042873999569565,0.27790781200747006,31003,0.4,200,20,8,50.0,,False,0.2618558286088752,0.49488769165872004,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,3,4,1000,200,0.2,1,200,200,0.43254153419812824,20,3.559866482526207,0.2670268230177652,0.5977580983016652,-2.9621083842245417,4.192001442934708,0.1812587628378441,0.6321349604085009,0.12364074800279923,0.2167413670103997,31003,0.4,200,20,8,50.0,,False,0.4376095510418031,0.43254153419812824,150.0,predicted_gebv
