scenario,strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_standard,oracle_switching,2,253002,12,1200,-0.08562337680102194,4.698967090489473,4.784590467290496,0.39871587227420807,0.4172017348839602,0.398715872274208,43.336999560129655,0.27467318245299266,0.0,0.0,0.656404070933688,0.18948380664942024,0.9431093931056672,0.0,0.0,-0.08350471575990558,1200.0,0.11843199066061061,0.18748610733018722,0.3625983998946245,0.348390215202158,1.1249166439811233
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_standard,oracle_switching,3,253003,12,1200,-0.19339071524127377,4.732097717623223,4.925488432864497,0.41045736940537453,0.4618372265750197,0.4104573694053747,46.378709865814685,0.254441447212515,0.0,0.0,0.44319674234965584,0.16491706115043955,0.9542899826169409,0.0,0.0,-0.06926115748955838,1200.0,0.14007820456338646,0.2028823598603984,0.2248778093168548,0.3549026859462176,1.4201765190227889
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_strong,oracle_switching,1,254001,12,1200,-0.07074443189424,4.562337582346822,4.633082014241062,0.3860901678534217,0.41925551466505445,0.38609016785342176,41.34578865930182,0.3332668393591895,0.0,0.0,0.6666118796848034,0.2598056434669124,0.9048872438653652,0.0,0.0,-0.07874857287637074,1200.0,0.07390276067114125,0.1424758273351472,0.24559333313301598,0.34933871041689657,0.42742748200544156
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_strong,oracle_switching,2,254002,12,1200,-0.10863303599040575,3.918001357231719,4.026634393222125,0.33555286610184365,0.47853589188100554,0.33555286610184376,40.68524977789762,0.2460513110492389,0.0,0.0,0.5728580421366873,0.23607474193557237,0.9099178889833718,0.0,0.0,-0.06169675099424892,1200.0,0.14885356550318343,0.22129975216618428,0.2940479025304073,0.4417879416156838,1.3277985129971057
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_strong,oracle_switching,3,254003,12,1200,-0.15251616486269848,4.423046433297148,4.575562598159847,0.3812968831799872,0.569384351205316,0.3812968831799872,46.536568642220956,0.17943374647654675,0.0,0.0,0.5653957043114016,0.21014280584311035,0.9540185082222937,0.0,0.0,-0.06308068911384897,1200.0,0.13831397826288594,0.1970178474948625,0.16243764454660903,0.3767762240677963,0.78807138997945
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_weak,oracle_switching,1,252001,12,1200,-0.16866402784109444,4.5001870581508125,4.668851085991907,0.3890709238326589,0.49955889462602354,0.38907092383265895,44.84616072781145,0.3057878378614047,0.0,0.0,0.580176604144928,0.22702351835351559,0.9372794814887238,0.0,0.0,-0.07696683868441853,1200.0,0.13749292885768227,0.20833159229368903,0.3257364942929456,0.40159126913562376,1.4583211460558232
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_weak,oracle_switching,2,252002,12,1200,-0.1446054095869311,2.7421754738832758,2.8867808834702067,0.2405650736225173,0.3230496013005325,0.2405650736225172,28.269522640580284,0.1133918028004219,0.0,0.0,0.3367614016956688,0.1391680713812492,0.8745785058533139,0.0,0.0,-0.06414091783288911,1200.0,0.15387894301966298,0.223861835009302,0.37383665469262345,0.24850774334063191,0.447723670018604
h2_0.10_budget_100_pop_500_parents_10_gen_12_loss_weak,oracle_switching,3,252003,12,1200,-0.13837391248372063,2.7617491505577787,2.9001230630414994,0.24167692192012494,0.42669077982908205,0.24167692192012497,29.876926634583853,0.23363666281370268,0.0,0.0,0.6965761739709581,0.2499826736721633,0.8978016615308314,0.0,0.0,-0.06493364802638701,1200.0,0.1393604064869578,0.2111754717407166,0.2404484160464687,0.34472530470323354,0.8447018869628664
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_standard,oracle_switching,1,247001,5,500,-0.10727425077162535,4.136751454382162,4.2440257051537875,0.8488051410307575,0.5927009928988882,0.8488051410307574,13.958046584481348,0.30860431678597783,0.16117532012649752,0.16117532012649752,0.48315322583265946,0.13493426367632275,1.0299629599209523,0.012438864258474255,0.012077001545209853,-0.20408763689261378,500.0,0.14712217960623092,0.2165641973959282,0.05454949500168984,0.30860431678597783,1.082820986979641
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_standard,oracle_switching,2,247002,5,500,-0.08926792490872121,4.1043229124851335,4.193590837393855,0.838718167478771,0.4225869652910924,0.838718167478771,12.759221167988763,0.3423438389499559,0.38413474371581974,0.26632479339224696,0.4046109245249825,0.05966428388698282,0.9071002533764567,0.0618781090865291,0.06821529247313415,-0.1746735109606066,500.0,0.21379418399495384,0.2780700360017363,0.1352548214580967,0.314609761218907,0.8342101080052089
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_standard,oracle_switching,3,247003,5,500,-0.1497583374506649,3.568052907666851,3.717811245117516,0.7435622490235032,0.22512552444414036,0.7435622490235032,10.45151228544809,0.337912024930625,0.48338642115929753,0.15849476442486035,0.545364644995562,0.16957897182123885,0.9023547678896483,0.10386989076363765,0.1151098154072592,-0.18376314292419177,500.0,0.16252169699873775,0.23135696398094296,-0.04420079924676992,0.15849476442486035,0.23135696398094296
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_strong,oracle_switching,1,248001,5,500,-0.19221517824356868,4.046996701558066,4.239211879801634,0.8478423759603271,0.30088098977963046,0.8478423759603269,12.038776180622161,0.29706384913659506,0.10745378431247776,0.10745378431247776,0.44161988118142026,0.12072017356242846,0.9117986510976404,0.11452907972205645,0.12560786263961257,-0.16426922655714624,500.0,0.11757725800271146,0.1866947275120765,0.2499453753569279,0.3861680673798469,0.373389455024153
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_strong,oracle_switching,2,248002,5,500,-0.11624519341670955,4.329591790865933,4.445836984282643,0.8891673968565286,0.4465730628555209,0.8891673968565286,13.639084747591063,0.3322623186950232,0.6171506641317692,0.056093143214974564,0.6171506641317692,0.22435579425091348,0.9508150618048343,0.017229410653770465,0.01812067493027051,-0.1904946393855573,500.0,0.2053220930004803,0.27444928299519233,0.20427651614410372,0.3293559287094574,0.823347848985577
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_strong,oracle_switching,3,248003,5,500,-0.13305163258904254,4.383221187484507,4.516272820073549,0.9032545640147098,0.6560613334650658,0.9032545640147098,13.944112726658508,0.40011993903218396,0.23432130575661742,0.23432130575661742,0.6925420505734514,0.17213629715186768,0.9019457760071995,0.013142452907666706,0.01457122285759427,-0.2320341995312605,500.0,,,,,0.0
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_weak,oracle_switching,1,246001,5,500,-0.15255832146818876,2.638687449129405,2.7912457705975937,0.5582491541195187,0.5875421724524066,0.5582491541195188,10.185036260869625,0.3385138777174856,0.4314387705891339,0.1480738055734285,0.6839114743542943,0.22215661044561233,0.944778291925274,0.01977642386016326,0.020932343629385012,-0.2000059408659297,500.0,0.15340494733148566,0.21807113966982192,0.1343020038033002,0.33709246427314343,0.6542134190094657
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_weak,oracle_switching,2,246002,5,500,-0.13335356184018493,2.8724969279422674,3.0058504897824525,0.6011700979564905,0.5880072019540447,0.6011700979564905,10.69094429671538,0.49914939345180687,0.2861309167851535,0.19173092819217366,0.7593005077999926,0.24912120714472033,0.9810125745408139,1.9761044719965223e-31,2.014351827163362e-31,-0.24476774553087358,500.0,0.1299636582552921,0.20231663400045363,0.21843753234090713,0.4520260408647667,0.8092665360018145
h2_0.10_budget_100_pop_500_parents_10_gen_5_loss_weak,oracle_switching,3,246003,5,500,-0.14516349342117876,3.3778762944454637,3.5230397878666424,0.7046079575733285,0.4820199990694261,0.7046079575733285,11.461381819788611,0.42671886415948795,0.5379935667474518,0.223458255326194,0.7594588081675672,0.22314819330027755,0.8256253030068339,0.031074920228311764,0.03763804248142641,-0.19301066318350252,500.0,0.14175746625551255,0.20959125249646604,0.21742675529752747,0.3435338781574681,0.8383650099858642
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_standard,oracle_switching,1,250001,8,800,-0.10172117232074955,4.228775566453656,4.330496738774405,0.5413120923468007,0.567486568029811,0.5413120923468007,25.682468975329513,0.38018557068306696,0.18459114736783985,0.18459114736783985,0.4909249018837494,0.09985763574272194,0.8895986865714901,0.007225971143705983,0.008122731353791504,-0.10349552941864792,800.0,0.12206937274459051,0.1915221497474704,0.2206865767413697,0.34239216878890116,0.7660885989898816
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_standard,oracle_switching,2,250002,8,800,-0.14300106412002625,2.3720948922743257,2.515095956394352,0.31438699454929403,0.36871025590087436,0.314386994549294,15.638464022102788,0.223388398943686,0.14632557472621927,-0.02141551304631246,0.4549033705269913,0.17132168594320638,0.891794455953952,1.3796605309305405e-05,1.5470611212252027e-05,-0.1074289577479286,800.0,0.052649853998445906,0.11504091900133062,-0.022331056699459867,0.21674392874033943,0.23008183800266124
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_standard,oracle_switching,3,250003,8,800,-0.10560167304805233,3.7650494084377386,3.870651081485791,0.48383138518572394,0.5843150645670512,0.4838313851857239,24.442180651508544,0.26876082142055757,0.18797255168310065,-0.028355970620797817,0.6146505166161023,0.20237954755787327,1.0361307259687138,0.0008210440182486791,0.0007924135417189343,-0.10561749147183448,800.0,0.12192786440136842,0.19079725060728378,0.05042772683625477,0.26965860239112094,0.9539862530364189
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_strong,oracle_switching,1,251001,8,800,-0.1644203643017213,4.828938251513765,4.993358615815486,0.6241698269769358,0.574789261702875,0.6241698269769358,28.73760074505241,0.3265794851695536,0.582163124219043,0.06729163854926974,0.6436281440309629,0.203340029416178,0.8954822097742738,0.0,0.0,-0.13858383081628076,800.0,,,,,0.0
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_strong,oracle_switching,2,251002,8,800,-0.11440109809319245,3.364429201274895,3.4788302993680875,0.434853787421011,0.47979031015638196,0.43485378742101094,20.328038223674294,0.422918261458229,0.8085834526756376,-0.2147889821466996,0.8085834526756376,0.31999239335009183,0.9398803201419804,0.0,0.0,-0.11005553801759843,800.0,0.11339930233467992,0.17895716134808026,0.17763995765782337,0.17436507200847903,0.5368714840442408
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_strong,oracle_switching,3,251003,8,800,-0.09903191824217912,2.343375649773921,2.4424075680161,0.3053009460020125,0.5085281246190173,0.3053009460020125,16.703130493027658,0.18183751807674695,0.0,-0.04466019509872603,0.6195818969516776,0.27272654529295315,0.9319552468111536,0.0,0.0,-0.09938889727700148,800.0,0.2872958740044851,0.3483698359923437,0.03969184874806144,0.20698985656352686,0.3483698359923437
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_weak,oracle_switching,1,249001,8,800,-0.1635632194053314,4.299733693902979,4.4632969133083105,0.5579121141635389,0.3716911137441447,0.5579121141635388,22.09730340176414,0.32032373883366166,0.6986495413924756,0.05484525751120947,0.6986495413924756,0.2186374366134092,0.956566781093794,0.0,0.0,-0.13005730619096045,800.0,0.16414185700705275,0.2501508029818069,0.056424177873773636,0.34044010837766975,0.2501508029818069
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_weak,oracle_switching,2,249002,8,800,-0.14819277164233416,3.927527222520725,4.075719994163059,0.5094649992703822,0.5181227772066939,0.5094649992703824,24.80113070554497,0.36640163880739146,0.0,0.0,0.5500824058926411,0.20504226109898305,0.9484494897947341,0.0,0.0,-0.11258300450086481,800.0,0.12194703099521575,0.2140873267489951,0.0405113114551173,0.4837782517538618,0.8563493069959804
h2_0.10_budget_100_pop_500_parents_10_gen_8_loss_weak,oracle_switching,3,249003,8,800,-0.12252822632978067,5.445713538476635,5.568241764806416,0.6960302206008021,0.5005242238894465,0.696030220600802,27.49549028265624,0.3914249414890233,0.14028842146149947,0.14028842146149947,0.5609421312899686,0.15133110047893475,0.8484724444045117,0.05240072509434498,0.061758900291831724,-0.11937090375710659,800.0,0.0994049194996478,0.17210221849381924,0.16524609302651913,0.328508672128259,0.688408873975277
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_standard,oracle_switching,1,262001,12,1200,-0.16914976844105872,5.187072971374739,5.356222739815798,0.4463518949846497,0.32542566741813733,0.4463518949846498,42.71813716262212,0.3145257390878983,0.1540452909468879,0.13327590509887224,0.5079630365468207,0.13327972724244533,0.8289093035577451,0.00032197456561135223,0.0003884315982815148,-0.06719670762874114,1200.0,0.17037340514694474,0.24130918242735788,0.20231247906124053,0.2561486744997849,1.6891642769915052
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_standard,oracle_switching,2,262002,12,1200,-0.18051020080952668,3.485778332763305,3.666288533572832,0.3055240444644027,0.24891333127164444,0.3055240444644027,31.048437636767346,0.3172784088353123,0.2738373203143153,0.16180440246864175,0.5323509698397046,0.12910086362731238,0.9393709396677885,1.9761044719965223e-31,2.1036465878914436e-31,-0.06674659421753139,1200.0,0.14222575876192423,0.21492914374539396,0.35349205391024807,0.3597070225999436,0.8597165749815758
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_standard,oracle_switching,3,262003,12,1200,-0.08402794638204414,3.0569794550530887,3.141007401435133,0.26175061678626116,0.44583034540841565,0.2617506167862611,32.08648702041881,0.26575749782726327,0.0,-0.029859679179869224,0.8499793364239412,0.2748659990705249,0.9870059575283056,0.0,0.0,-0.07063493285705826,1200.0,0.13048610732463808,0.19415799466272196,0.1750816061216082,0.23941575731741696,0.5824739839881659
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_strong,oracle_switching,1,263001,12,1200,-0.08761152517330793,2.9025167498910527,2.9901282750643605,0.24917735625536344,0.38467000919483907,0.24917735625536339,29.40935364917988,0.27507613503210976,0.0,0.0,0.5706369659510201,0.21742242158750572,0.9151742552009224,0.0,0.0,-0.06975040522770454,1200.0,0.1469698079978116,0.21467954259715044,0.2753630340926091,0.3252421756949409,1.0733977129857522
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_strong,oracle_switching,2,263002,12,1200,-0.11039388855868454,5.034102102681854,5.144495991240539,0.4287079992700449,0.4294335654135963,0.4287079992700449,44.846197128774506,0.26464553259013956,-0.47918494789372124,-0.47918494789372124,0.5609898575665214,0.2737690848892321,0.9377550181795313,0.029258931322894706,0.03120103945665385,-0.07710281888661513,1200.0,0.09691956634439218,0.1856493589875754,0.0654502221551652,0.4470590196408681,0.5569480769627262
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_strong,oracle_switching,3,263003,12,1200,-0.1814397108469873,2.816613412597921,2.998053123444908,0.24983776028707572,0.4257217860821136,0.2498377602870757,30.105745390486547,0.15769108148237013,0.0,0.0,0.5027856714703162,0.18402130201050648,0.9477699380934127,0.0,0.0,-0.06301091799183908,1200.0,0.18551823748566676,0.25367271550931036,0.14543273019323422,0.20039050721812474,0.5073454310186207
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_weak,oracle_switching,1,261001,12,1200,-0.17793356549007444,3.4120322752241865,3.589965840714261,0.29916382005952163,0.32053616037846405,0.29916382005952175,31.118266846584035,0.1703467559098849,0.16335003933072703,-0.1332536886695461,0.4227423134531106,0.1478080973271181,0.9988937268694339,0.0,0.0,-0.06774254885030927,1200.0,0.153911521374539,0.22529043175381958,0.13808922816316135,0.16676312303555096,1.8023234540305566
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_weak,oracle_switching,2,261002,12,1200,-0.1419888783701216,3.997541091970447,4.139529970340568,0.34496083086171403,0.40845491975029025,0.34496083086171403,37.48159230446834,0.2994390388327812,-0.022365576735085445,-0.022365576735085445,0.5666147402341167,0.18115029707609898,0.9020461853972667,0.001689718092095742,0.0018732057398497615,-0.06353750586040531,1200.0,0.12098785700509325,0.1904684009903576,0.20689805731611544,0.4044731696398934,0.9523420049517881
h2_0.10_budget_100_pop_500_parents_20_gen_12_loss_weak,oracle_switching,3,261003,12,1200,-0.1619698433217479,5.3997338183990005,5.561703661720748,0.4634753051433957,0.3630924426375193,0.4634753051433957,46.81915601381206,0.30894070825206116,0.22111226411708262,0.1776069492143118,0.47524279863715685,0.091866826142375,0.9221420606980223,0.016352063354041175,0.017732694398153098,-0.08145746871635107,1200.0,0.1317046813957859,0.20442122140084393,0.22305714824328088,0.3155806402860429,1.0221061070042197
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_standard,oracle_switching,1,256001,5,500,-0.17602798474812947,3.979920197720504,4.1559481824686335,0.8311896364937266,0.25719795935368256,0.8311896364937267,11.92232168261935,0.4290166707948628,0.4594423658394561,0.2784733204739021,0.5325421537887103,0.09614728437421349,0.9748281928142252,0.11806758730417943,0.12111630354404389,-0.17895833548613752,500.0,0.06582945300033316,0.13522452500183135,0.22924850526030852,0.4594423658394561,0.13522452500183135
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_standard,oracle_switching,2,256002,5,500,-0.0884504301772976,3.7041083832561097,3.7925588134334074,0.7585117626866815,0.21323036171142917,0.7585117626866815,10.465625557387176,0.35211946232374014,0.40039101152265494,0.1875315960936053,0.5048634801423575,0.1503872788813533,0.9412752028540717,0.1498884334439699,0.1592397558009477,-0.18339295185370305,500.0,0.18156096575694392,0.24530225599301048,0.18636910822364125,0.3139334578690858,0.9812090239720419
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_standard,oracle_switching,3,256003,5,500,-0.20826847505281737,3.7233652558652994,3.931633730918117,0.7863267461836234,0.6134081658516654,0.7863267461836234,12.547798573651722,0.3523746739748129,0.11801507673673726,0.11801507673673726,0.627122656846301,0.19229823567846754,0.9571465185303352,0.059081637943277095,0.061726848292772224,-0.22044847389295552,500.0,,,,,0.0
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_strong,oracle_switching,1,257001,5,500,-0.1546514470746297,2.8910068884360474,3.045658335510677,0.6091316671021353,0.5575775769496659,0.6091316671021354,10.73728207862922,0.5148270246344859,0.6740258097585878,0.335661252520784,0.6803721567228569,0.15608641323023045,0.9391285073043315,0.008828258127280615,0.00940047933655128,-0.24063439694967806,500.0,0.2858994209964294,0.3587402350094635,0.17737513514095957,0.335661252520784,0.3587402350094635
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_strong,oracle_switching,2,257002,5,500,-0.13136024852860728,2.7552474515119956,2.886607700040603,0.5773215400081205,0.6748804173086753,0.5773215400081206,10.9361970351302,0.3127964612808862,0.3739617672860741,0.04428701915354318,0.514175304721207,0.17097010221520997,1.041571563181314,0.008064937405936466,0.00774304684481151,-0.2275916930151589,500.0,0.06538594400626607,0.12733152898726985,0.6072729201282934,0.514175304721207,0.12733152898726985
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_strong,oracle_switching,3,257003,5,500,-0.13339871499367678,2.8361821454195577,2.9695808604132345,0.593916172082647,0.4217125036564393,0.5939161720826469,9.004655685442748,0.3953779180104484,0.5605553665122491,0.21955719934295,0.5605553665122491,0.13069863088909373,0.9528318009365015,0.01925775288659302,0.02021107279129991,-0.21908764189416713,500.0,0.1423309616802726,0.20512586632200205,0.5053787010656821,0.48000660320970406,0.6153775989660062
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_weak,oracle_switching,1,255001,5,500,-0.13767400032527427,3.2682187024151244,3.4058927027403985,0.6811785405480797,0.1972682770909498,0.6811785405480797,8.625109545423996,0.3503290459628306,0.5338073535987661,0.09132655725721972,0.5338073535987661,0.16533242381095947,0.9596972730819459,0.18637443938996845,0.19420128056783012,-0.13919214532502075,500.0,0.20115708498633467,0.26817076400038786,0.09394146390136361,0.09132655725721972,0.26817076400038786
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_weak,oracle_switching,2,255002,5,500,-0.10408611834298434,3.162499197751978,3.2665853160949623,0.6533170632189924,0.3884807526162864,0.6533170632189924,10.594822533480903,0.41384245038241046,0.28532504925433255,0.28532504925433255,0.6463347705949778,0.14658474241537192,0.9554723505951948,0.022919745658180224,0.023987869082661335,-0.199123866363327,500.0,0.27629677299410105,0.3364144240040332,0.2746339098422431,0.3122110494490707,0.3364144240040332
h2_0.10_budget_100_pop_500_parents_20_gen_5_loss_weak,oracle_switching,3,255003,5,500,-0.1297008259876106,4.107065530916087,4.236766356903697,0.8473532713807395,0.27660531777368447,0.8473532713807395,11.80422976280478,0.3644427487417721,0.29159780735421714,0.23222265075430884,0.5654873685104065,0.12701970276995977,1.0118541960364043,0.2733225160308222,0.2701204552014218,-0.1852573890403153,500.0,0.14537230460555292,0.21471253620111383,0.3238784954598387,0.3644427487417721,1.0735626810055692
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_standard,oracle_switching,1,259001,8,800,-0.14511644290589254,3.598999210657798,3.7441156535636906,0.46801445669546127,0.43696327086781617,0.4680144566954613,20.08976797142935,0.34827476154480097,0.01868892125572017,0.01868892125572017,0.6112371973366951,0.17290667600755885,0.9451029512775592,0.0025321290215478075,0.0026792097285538666,-0.12227776495193679,800.0,0.14319142765695383,0.2118614581656099,0.33199962627267404,0.39420527632908153,1.2711687489936594
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_standard,oracle_switching,2,259002,8,800,-0.19059220799005094,3.352108049373223,3.542700257363274,0.4428375321704092,0.41315906957777054,0.44283753217040933,20.28619458920115,0.40277347753926346,0.3081366968867036,0.1344641147931811,0.7126098690364647,0.18259389239420723,0.8974001470395122,0.006343034076606348,0.007068233828055152,-0.12247583662386209,800.0,0.23271787566288063,0.3065359966615991,0.20353553689526285,0.34478091433661845,0.9196079899847973
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_standard,oracle_switching,3,259003,8,800,-0.12448644964123026,3.7647329471868662,3.8892193968280964,0.48615242460351205,0.4172459655646406,0.486152424603512,22.03145245397852,0.37612139347660223,0.35053401918260046,0.1795809628951336,0.5485968210212749,0.10645559679504427,0.8858248232605531,0.0025572405289539355,0.0028868467690273325,-0.12196653562442285,800.0,0.1689274566694318,0.23865179865970276,0.1738848008274886,0.38726349958058676,0.7159553959791083
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_strong,oracle_switching,1,260001,8,800,-0.11050920697752849,5.403305226823553,5.513814433801082,0.6892268042251353,0.46205531581463327,0.6892268042251353,28.875810685209895,0.3975316335774748,0.08679078948070604,0.08679078948070604,0.7388179773821772,0.2048366882693724,0.9941594244118681,0.11906276449257797,0.11976224493673533,-0.14456949089760843,800.0,0.12196137900173198,0.19110944999556523,0.13200893709083583,0.4088779444159435,0.7644377999822609
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_strong,oracle_switching,2,260002,8,800,-0.11577939361249412,5.124057264731329,5.239836658343823,0.6549795822929779,0.4680671098390149,0.6549795822929779,27.562675148429317,0.3417581608790585,0.06828914193711413,0.04678879884339393,0.6907156615153113,0.2337583881450295,0.9937656745008067,0.028563048094556967,0.028742236552801947,-0.12922830242168046,800.0,0.0987772807420697,0.16669765775441192,0.15248009506062019,0.33736178630010405,0.6667906310176477
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_strong,oracle_switching,3,260003,8,800,-0.05913234860860606,4.948609800699803,5.007742149308409,0.625967768663551,0.5137562599263236,0.6259677686635511,26.640224423000525,0.36223329890087985,-0.027025065822945234,-0.027025065822945234,0.6680870106620643,0.23677259712469476,0.9282288389012096,0.0,0.0,-0.14677043476387827,800.0,0.14009458599612118,0.19935540739679708,0.2433080184527549,0.41117508961018406,0.9967770369839855
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_weak,oracle_switching,1,258001,8,800,-0.16591449790323565,4.786114622460021,4.952029120363257,0.6190036400454071,0.4177580016434184,0.6190036400454071,25.543887267530476,0.38825676742641213,0.3377204076853507,0.15423645934207084,0.5403766882637459,0.12140542378921303,0.9152806420323157,0.025070665838141198,0.027391233559221316,-0.12426720253736548,800.0,0.14956737967440858,0.21828970099644115,0.35923734121802203,0.46164236248418683,0.6548691029893234
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_weak,oracle_switching,2,258002,8,800,-0.10863948436279829,4.57606727616156,4.684706760524358,0.585588345065545,0.3575262215961946,0.5855883450655448,24.29463545561366,0.34142376364888655,0.36967008490794606,0.1359091090025275,0.5223919563928642,0.1359195314247928,0.9532807589529484,0.04358804078451579,0.045724242700955625,-0.12241079014048474,800.0,0.10881523498392198,0.17731667650514282,0.1708382514080124,0.3061605164370943,0.35463335301028565
h2_0.10_budget_100_pop_500_parents_20_gen_8_loss_weak,oracle_switching,3,258003,8,800,-0.16683448099358558,3.616485767107615,3.7833202481012007,0.4729150310126501,0.3715664376618046,0.47291503101265003,20.591700341459138,0.3501386118391778,0.527028596513498,0.1790981391252493,0.527028596513498,0.1565649121405673,0.9294134091631612,0.0008023619661225994,0.0008632993221445361,-0.1187641373952505,800.0,0.2332800349977333,0.3059158039977774,0.22929241763740144,0.3617108853444788,0.6118316079955548
h2_0.10_budget_100_pop_500_parents_40_gen_12_loss_standard,oracle_switching,1,271001,12,1200,-0.12297993472754942,3.4370428643504627,3.5600227990780122,0.29666856658983437,0.22828145233303124,0.29666856658983437,27.276994239755386,0.2671060607714277,0.12910803530136553,0.12910803530136553,0.40169853003292727,0.10824067535788513,0.8596489431177549,0.029108975007359733,0.03386146780078386,-0.06325832682777262,1200.0,0.11625471350271255,0.18408627901226282,0.29033157181494185,0.26682348422214003,0.36817255802452564
h2_0.10_budget_100_pop_500_parents_40_gen_12_loss_standard,oracle_switching,2,271002,12,1200,-0.15538357945856288,4.65964707028204,4.815030649740603,0.4012525541450503,0.24839836081759192,0.4012525541450502,35.813397394432506,0.2906806477187061,0.08180763427057176,0.05357455305343087,0.6558133654028641,0.17817885689380927,0.9272975218429728,0.0576402850822772,0.06215942965933853,-0.08434180229045779,1200.0,0.2165805599943269,0.28488422598456964,0.30150045058977637,0.3749946646367287,0.5697684519691393
h2_0.10_budget_100_pop_500_parents_40_gen_12_loss_standard,oracle_switching,3,271003,12,1200,-0.1709837848625786,4.524594968542086,4.695578753404664,0.3912982294503886,0.3696719195390126,0.3912982294503887,40.49065873832855,0.2699266392223361,-0.0018283054470705064,-0.0027184484269014955,0.6657104524886845,0.19378369767946474,0.8951032497862739,0.008094049543273859,0.00904258759557235,-0.08084401689318492,1200.0,0.0994894247414777,0.19404516875511035,0.20110319967203522,0.25421424247986274,0.7761806750204414
h2_0.10_budget_100_pop_500_parents_40_gen_12_loss_strong,oracle_switching,1,272001,12,1200,-0.17780429372212567,4.633350288338132,4.811154582060258,0.4009295485050215,0.49757909014519763,0.4009295485050215,40.94390937175801,0.3520459104120193,0.07195448525629503,0.07195448525629503,0.5648920868822176,0.16187513626881717,0.8885233439050865,0.010792984951500443,0.012147103422252198,-0.08699830485955921,1200.0,0.09303867199923843,0.18159298819955438,0.29579562748909155,0.4602721378106656,0.9079649409977719
h2_0.10_budget_100_pop_500_parents_40_gen_12_loss_strong,oracle_switching,2,272002,12,1200,-0.14707037870691872,4.628651355054812,4.77572173376173,0.39797681114681077,0.33824032671827875,0.3979768111468109,40.43753981362045,0.3076362930666882,0.17360647698804804,0.17360647698804804,0.5399093424369151,0.09775186246623271,0.9695932178059937,0.014637128853332407,0.015096154330012193,-0.08752680152497554,1200.0,0.09875244449358433,0.16601363215401457,0.0966700922318955,0.2393729849536309,0.9960817929240875
