strategy,replicate,run_seed,step,generation_before,number_phenotyped_before,action,action_name,reward,event
linear_q_learning,14,30014,24,8,50,2,Highest-PEV batch,0.871357724606758,generation_finalized
linear_q_learning,15,30015,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,3,1,50,2,Highest-PEV batch,2.099600738441408,generation_finalized
linear_q_learning,15,30015,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,6,2,50,2,Highest-PEV batch,2.064656104175957,generation_finalized
linear_q_learning,15,30015,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,9,3,50,2,Highest-PEV batch,2.009447874684983,generation_finalized
linear_q_learning,15,30015,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,12,4,50,2,Highest-PEV batch,2.0176840397571536,generation_finalized
linear_q_learning,15,30015,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,15,5,50,2,Highest-PEV batch,0.8111626557643898,generation_finalized
linear_q_learning,15,30015,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,18,6,50,2,Highest-PEV batch,1.4994879650339032,generation_finalized
linear_q_learning,15,30015,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,15,30015,21,7,50,2,Highest-PEV batch,1.980079399660072,generation_finalized
linear_q_learning,15,30015,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,15,30015,24,8,50,2,Highest-PEV batch,-0.07027304871391372,generation_finalized
linear_q_learning,16,30016,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,3,1,50,2,Highest-PEV batch,2.09997102687553,generation_finalized
linear_q_learning,16,30016,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,6,2,50,2,Highest-PEV batch,2.031221181572175,generation_finalized
linear_q_learning,16,30016,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,9,3,50,2,Highest-PEV batch,1.7029403955403493,generation_finalized
linear_q_learning,16,30016,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,12,4,50,2,Highest-PEV batch,1.9601512398561913,generation_finalized
linear_q_learning,16,30016,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,15,5,50,2,Highest-PEV batch,1.9922572133674636,generation_finalized
linear_q_learning,16,30016,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,18,6,50,2,Highest-PEV batch,1.966232721195441,generation_finalized
linear_q_learning,16,30016,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,16,30016,21,7,50,2,Highest-PEV batch,1.4047750777977706,generation_finalized
linear_q_learning,16,30016,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,16,30016,24,8,50,2,Highest-PEV batch,1.767098035566438,generation_finalized
linear_q_learning,17,30017,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,3,1,50,2,Highest-PEV batch,2.099995451894254,generation_finalized
linear_q_learning,17,30017,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,6,2,50,2,Highest-PEV batch,2.008897856246343,generation_finalized
linear_q_learning,17,30017,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,9,3,50,2,Highest-PEV batch,0.7794309729806066,generation_finalized
linear_q_learning,17,30017,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,12,4,50,2,Highest-PEV batch,-0.23530171991456475,generation_finalized
linear_q_learning,17,30017,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,15,5,50,2,Highest-PEV batch,0.6567478111651095,generation_finalized
linear_q_learning,17,30017,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,18,6,50,2,Highest-PEV batch,-1.1627136599665338,generation_finalized
linear_q_learning,17,30017,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,17,30017,21,7,50,2,Highest-PEV batch,0.5205161653540676,generation_finalized
linear_q_learning,17,30017,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,17,30017,24,8,50,2,Highest-PEV batch,-0.2174302818794934,generation_finalized
linear_q_learning,18,30018,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,3,1,50,2,Highest-PEV batch,2.0559895136770345,generation_finalized
linear_q_learning,18,30018,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,6,2,50,2,Highest-PEV batch,0.4636483959950625,generation_finalized
linear_q_learning,18,30018,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,9,3,50,2,Highest-PEV batch,2.0237817404295733,generation_finalized
linear_q_learning,18,30018,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,12,4,50,2,Highest-PEV batch,2.0253001152997534,generation_finalized
linear_q_learning,18,30018,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,15,5,50,2,Highest-PEV batch,1.9745588473917828,generation_finalized
linear_q_learning,18,30018,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,18,6,50,2,Highest-PEV batch,2.0165173943658004,generation_finalized
linear_q_learning,18,30018,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,18,30018,21,7,50,2,Highest-PEV batch,-1.8892079802008652,generation_finalized
linear_q_learning,18,30018,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,18,30018,24,8,50,2,Highest-PEV batch,1.7463142220458263,generation_finalized
linear_q_learning,19,30019,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,3,1,50,2,Highest-PEV batch,0.020330540300833838,generation_finalized
linear_q_learning,19,30019,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,6,2,50,2,Highest-PEV batch,2.0807778787697577,generation_finalized
linear_q_learning,19,30019,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,9,3,50,2,Highest-PEV batch,2.0305607049156444,generation_finalized
linear_q_learning,19,30019,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,12,4,50,2,Highest-PEV batch,1.9489701285986845,generation_finalized
linear_q_learning,19,30019,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,15,5,50,2,Highest-PEV batch,1.7572306240187854,generation_finalized
linear_q_learning,19,30019,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,18,6,50,2,Highest-PEV batch,1.7710211113735346,generation_finalized
linear_q_learning,19,30019,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,19,30019,21,7,50,2,Highest-PEV batch,1.964127577664894,generation_finalized
linear_q_learning,19,30019,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,19,30019,24,8,50,2,Highest-PEV batch,-1.9468923233660056,generation_finalized
linear_q_learning,20,30020,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,2,1,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,3,1,50,2,Highest-PEV batch,2.0976886203282015,generation_finalized
linear_q_learning,20,30020,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,5,2,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,6,2,50,2,Highest-PEV batch,2.0412217768472782,generation_finalized
linear_q_learning,20,30020,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,8,3,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,9,3,50,2,Highest-PEV batch,2.020595967395751,generation_finalized
linear_q_learning,20,30020,10,4,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,11,4,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,12,4,50,2,Highest-PEV batch,2.0078638181081994,generation_finalized
linear_q_learning,20,30020,13,5,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,14,5,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,15,5,50,2,Highest-PEV batch,-0.2787081070101212,generation_finalized
linear_q_learning,20,30020,16,6,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,17,6,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,18,6,50,2,Highest-PEV batch,1.9944706552040674,generation_finalized
linear_q_learning,20,30020,19,7,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,20,7,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,20,30020,21,7,50,2,Highest-PEV batch,-0.7137437350464043,generation_finalized
linear_q_learning,20,30020,22,8,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,23,8,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,20,30020,24,8,50,2,Highest-PEV batch,0.23021103498738446,generation_finalized
