strategy,replicate,run_seed,step,generation_before,number_phenotyped_before,action,action_name,reward,event
linear_q_learning,1,20001,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,2,1,25,0,Random batch,0.015593635407599572,phenotype_batch
linear_q_learning,1,20001,3,1,50,4,Stop and finalize generation,1.163151850267227,generation_finalized
linear_q_learning,1,20001,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,5,2,25,0,Random batch,0.04035816992354473,phenotype_batch
linear_q_learning,1,20001,6,2,50,4,Stop and finalize generation,1.1940731778992402,generation_finalized
linear_q_learning,1,20001,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,8,3,25,0,Random batch,0.05543801498652533,phenotype_batch
linear_q_learning,1,20001,9,3,50,4,Stop and finalize generation,0.5698280523942865,generation_finalized
linear_q_learning,1,20001,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,11,4,25,0,Random batch,0.08456098067319763,phenotype_batch
linear_q_learning,1,20001,12,4,50,4,Stop and finalize generation,0.8436307033572369,generation_finalized
linear_q_learning,1,20001,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,14,5,25,0,Random batch,1.0652879504138992e-09,phenotype_batch
linear_q_learning,1,20001,15,5,50,4,Stop and finalize generation,0.25978676048420224,generation_finalized
linear_q_learning,1,20001,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,17,6,25,0,Random batch,0.038037429914804785,phenotype_batch
linear_q_learning,1,20001,18,6,50,4,Stop and finalize generation,0.5907321257438282,generation_finalized
linear_q_learning,1,20001,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,20,7,25,0,Random batch,0.06784890803988644,phenotype_batch
linear_q_learning,1,20001,21,7,50,4,Stop and finalize generation,0.2602776955886411,generation_finalized
linear_q_learning,1,20001,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,23,8,25,0,Random batch,0.07880695767552373,phenotype_batch
linear_q_learning,1,20001,24,8,50,4,Stop and finalize generation,-0.08963226784282786,generation_finalized
linear_q_learning,1,20001,25,9,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,26,9,25,0,Random batch,0.0445775750730321,phenotype_batch
linear_q_learning,1,20001,27,9,50,4,Stop and finalize generation,-0.08618381143471612,generation_finalized
linear_q_learning,1,20001,28,10,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,29,10,25,1,Diversity batch,3.81056396275544e-09,phenotype_batch
linear_q_learning,1,20001,30,10,50,4,Stop and finalize generation,0.039783437601035684,generation_finalized
linear_q_learning,1,20001,31,11,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,32,11,25,1,Diversity batch,2.1940868705076706e-08,phenotype_batch
linear_q_learning,1,20001,33,11,50,3,Highest-GEBV batch,5.560186064663435e-09,phenotype_batch
linear_q_learning,1,20001,34,11,75,0,Random batch,1.0920900737554963e-08,phenotype_batch
linear_q_learning,1,20001,35,11,100,0,Random batch,0.010365771958143324,phenotype_batch
linear_q_learning,1,20001,36,11,125,4,Stop and finalize generation,0.05432908341989611,generation_finalized
linear_q_learning,1,20001,37,12,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,38,12,25,1,Diversity batch,0.1554110847767264,phenotype_batch
linear_q_learning,1,20001,39,12,50,3,Highest-GEBV batch,-0.11326826583266593,phenotype_batch
linear_q_learning,1,20001,40,12,75,3,Highest-GEBV batch,0.003763227394799437,phenotype_batch
linear_q_learning,1,20001,41,12,100,3,Highest-GEBV batch,-0.029198650277236546,phenotype_batch
linear_q_learning,1,20001,42,12,125,1,Diversity batch,-0.016707378635928753,phenotype_batch
linear_q_learning,1,20001,43,12,150,0,Random batch,0.0020310218309529124,phenotype_batch
linear_q_learning,1,20001,44,12,175,4,Stop and finalize generation,0.03699771324969577,generation_finalized
linear_q_learning,1,20001,45,13,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,46,13,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,47,13,50,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,48,13,75,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,49,13,100,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,50,13,125,0,Random batch,0.0,phenotype_batch
linear_q_learning,1,20001,51,13,150,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,52,14,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,53,14,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,54,14,50,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,55,15,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,56,15,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,57,15,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,58,15,75,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,59,16,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,60,16,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,61,16,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,62,16,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,63,16,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,64,16,125,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,65,17,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,66,17,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,67,17,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,68,17,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,69,17,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,70,17,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,71,17,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,72,17,175,4,Stop and finalize generation,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,73,18,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,74,18,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,75,18,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,76,18,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,77,18,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,78,18,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,79,18,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,80,18,175,3,Highest-GEBV batch,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,81,19,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,82,19,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,83,19,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,84,19,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,85,19,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,86,19,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,87,19,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,88,19,175,3,Highest-GEBV batch,1.6747197951889832e-30,generation_finalized
linear_q_learning,1,20001,89,20,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,90,20,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,1,20001,91,20,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,92,20,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,93,20,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,94,20,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,95,20,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,1,20001,96,20,175,3,Highest-GEBV batch,1.6747197951889832e-30,generation_finalized
linear_q_learning,2,20002,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,2,1,25,0,Random batch,0.024419810973758935,phenotype_batch
linear_q_learning,2,20002,3,1,50,4,Stop and finalize generation,1.0115339206499647,generation_finalized
linear_q_learning,2,20002,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,5,2,25,0,Random batch,7.151307244975638e-10,phenotype_batch
linear_q_learning,2,20002,6,2,50,4,Stop and finalize generation,0.9205394838378363,generation_finalized
linear_q_learning,2,20002,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,8,3,25,0,Random batch,0.04956960512300521,phenotype_batch
linear_q_learning,2,20002,9,3,50,4,Stop and finalize generation,0.17226361178354374,generation_finalized
linear_q_learning,2,20002,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,11,4,25,0,Random batch,1.3494048037211493e-09,phenotype_batch
linear_q_learning,2,20002,12,4,50,4,Stop and finalize generation,-0.009174959814486338,generation_finalized
linear_q_learning,2,20002,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,14,5,25,0,Random batch,1.4762373983234766e-09,phenotype_batch
linear_q_learning,2,20002,15,5,50,4,Stop and finalize generation,0.0987214009530538,generation_finalized
linear_q_learning,2,20002,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,17,6,25,0,Random batch,0.09204762578921837,phenotype_batch
linear_q_learning,2,20002,18,6,50,4,Stop and finalize generation,0.027261997024473086,generation_finalized
linear_q_learning,2,20002,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,20,7,25,0,Random batch,1.730831561723945e-09,phenotype_batch
linear_q_learning,2,20002,21,7,50,4,Stop and finalize generation,0.005150562262236832,generation_finalized
linear_q_learning,2,20002,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,23,8,25,0,Random batch,2.2048601011976684e-09,phenotype_batch
linear_q_learning,2,20002,24,8,50,4,Stop and finalize generation,0.0012875831271798876,generation_finalized
linear_q_learning,2,20002,25,9,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,26,9,25,0,Random batch,3.894821582619089e-09,phenotype_batch
linear_q_learning,2,20002,27,9,50,4,Stop and finalize generation,0.0017030180518980236,generation_finalized
linear_q_learning,2,20002,28,10,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,29,10,25,1,Diversity batch,0.08469766381853318,phenotype_batch
linear_q_learning,2,20002,30,10,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,31,11,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,32,11,25,1,Diversity batch,2.5607659552980074e-08,phenotype_batch
linear_q_learning,2,20002,33,11,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,34,12,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,35,12,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,2,20002,36,12,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,37,13,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,38,13,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,39,13,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,40,14,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,41,14,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,42,14,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,43,15,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,44,15,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,45,15,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,46,16,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,47,16,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,48,16,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,49,17,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,50,17,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,51,17,50,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,52,18,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,53,18,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,54,18,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,55,18,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,56,18,100,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,57,19,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,58,19,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,59,19,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,60,19,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,61,19,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,62,19,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,63,19,150,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,2,20002,64,20,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,65,20,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,2,20002,66,20,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,67,20,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,68,20,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,69,20,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,70,20,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,2,20002,71,20,175,3,Highest-GEBV batch,4.186799487972458e-31,generation_finalized
linear_q_learning,3,20003,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,2,1,25,0,Random batch,0.03254196638086288,phenotype_batch
linear_q_learning,3,20003,3,1,50,4,Stop and finalize generation,0.9763777435535321,generation_finalized
linear_q_learning,3,20003,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,5,2,25,0,Random batch,0.08643009018042747,phenotype_batch
linear_q_learning,3,20003,6,2,50,4,Stop and finalize generation,0.965970921252927,generation_finalized
linear_q_learning,3,20003,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,8,3,25,0,Random batch,0.10239774886466682,phenotype_batch
linear_q_learning,3,20003,9,3,50,4,Stop and finalize generation,0.29022649581563587,generation_finalized
linear_q_learning,3,20003,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,11,4,25,0,Random batch,0.1443493044895043,phenotype_batch
linear_q_learning,3,20003,12,4,50,4,Stop and finalize generation,0.3628842499153214,generation_finalized
linear_q_learning,3,20003,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,14,5,25,0,Random batch,0.07811295613688801,phenotype_batch
linear_q_learning,3,20003,15,5,50,4,Stop and finalize generation,0.09023780485513183,generation_finalized
linear_q_learning,3,20003,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,17,6,25,0,Random batch,1.8477639189244592e-09,phenotype_batch
linear_q_learning,3,20003,18,6,50,4,Stop and finalize generation,0.03716640873910005,generation_finalized
linear_q_learning,3,20003,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,20,7,25,0,Random batch,1.6543659740026209e-09,phenotype_batch
linear_q_learning,3,20003,21,7,50,4,Stop and finalize generation,0.03182398919901018,generation_finalized
linear_q_learning,3,20003,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,23,8,25,0,Random batch,0.1913145009317367,phenotype_batch
linear_q_learning,3,20003,24,8,50,4,Stop and finalize generation,0.010310372612996718,generation_finalized
linear_q_learning,3,20003,25,9,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,26,9,25,0,Random batch,2.744860732180405e-09,phenotype_batch
linear_q_learning,3,20003,27,9,50,4,Stop and finalize generation,0.031083332759056826,generation_finalized
linear_q_learning,3,20003,28,10,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,29,10,25,1,Diversity batch,0.08591786168120104,phenotype_batch
linear_q_learning,3,20003,30,10,50,4,Stop and finalize generation,-0.013132935467954365,generation_finalized
linear_q_learning,3,20003,31,11,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,32,11,25,1,Diversity batch,3.251129168143454e-08,phenotype_batch
linear_q_learning,3,20003,33,11,50,4,Stop and finalize generation,0.04224409612929553,generation_finalized
linear_q_learning,3,20003,34,12,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,35,12,25,0,Random batch,0.0,phenotype_batch
linear_q_learning,3,20003,36,12,50,4,Stop and finalize generation,0.0019857757060746484,generation_finalized
linear_q_learning,3,20003,37,13,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,38,13,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,39,13,50,4,Stop and finalize generation,0.0,generation_finalized
linear_q_learning,3,20003,40,14,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,41,14,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,42,14,50,4,Stop and finalize generation,0.0,generation_finalized
linear_q_learning,3,20003,43,15,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,44,15,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,45,15,50,4,Stop and finalize generation,0.0,generation_finalized
linear_q_learning,3,20003,46,16,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,47,16,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,48,16,50,4,Stop and finalize generation,0.0,generation_finalized
linear_q_learning,3,20003,49,17,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,50,17,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,51,17,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,52,17,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,53,17,100,4,Stop and finalize generation,0.0,generation_finalized
linear_q_learning,3,20003,54,18,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,55,18,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,56,18,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,57,18,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,58,18,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,59,18,125,4,Stop and finalize generation,0.0,generation_finalized
linear_q_learning,3,20003,60,19,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,61,19,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,62,19,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,63,19,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,64,19,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,65,19,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,66,19,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,67,19,175,3,Highest-GEBV batch,0.0,generation_finalized
linear_q_learning,3,20003,68,20,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,69,20,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,3,20003,70,20,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,71,20,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,72,20,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,73,20,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,74,20,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,3,20003,75,20,175,3,Highest-GEBV batch,0.0,generation_finalized
linear_q_learning,4,20004,1,1,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,2,1,25,0,Random batch,0.04046491023403911,phenotype_batch
linear_q_learning,4,20004,3,1,50,4,Stop and finalize generation,1.0694380554145526,generation_finalized
linear_q_learning,4,20004,4,2,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,5,2,25,0,Random batch,6.653756184974027e-10,phenotype_batch
linear_q_learning,4,20004,6,2,50,4,Stop and finalize generation,1.0249841863501339,generation_finalized
linear_q_learning,4,20004,7,3,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,8,3,25,0,Random batch,0.09537915214553871,phenotype_batch
linear_q_learning,4,20004,9,3,50,4,Stop and finalize generation,0.83924809493631,generation_finalized
linear_q_learning,4,20004,10,4,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,11,4,25,0,Random batch,0.0386786820442837,phenotype_batch
linear_q_learning,4,20004,12,4,50,4,Stop and finalize generation,0.5878791914933432,generation_finalized
linear_q_learning,4,20004,13,5,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,14,5,25,0,Random batch,0.02435378059587903,phenotype_batch
linear_q_learning,4,20004,15,5,50,4,Stop and finalize generation,0.950391883591831,generation_finalized
linear_q_learning,4,20004,16,6,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,17,6,25,0,Random batch,8.608387242685878e-10,phenotype_batch
linear_q_learning,4,20004,18,6,50,4,Stop and finalize generation,0.4730715984097696,generation_finalized
linear_q_learning,4,20004,19,7,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,20,7,25,0,Random batch,1.2821896186542223e-09,phenotype_batch
linear_q_learning,4,20004,21,7,50,4,Stop and finalize generation,0.3541607167270825,generation_finalized
linear_q_learning,4,20004,22,8,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,23,8,25,0,Random batch,1.5222252461690848e-09,phenotype_batch
linear_q_learning,4,20004,24,8,50,4,Stop and finalize generation,0.044589782246960113,generation_finalized
linear_q_learning,4,20004,25,9,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,26,9,25,1,Diversity batch,1.9504541123959104e-09,phenotype_batch
linear_q_learning,4,20004,27,9,50,4,Stop and finalize generation,-0.06138984014156368,generation_finalized
linear_q_learning,4,20004,28,10,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,29,10,25,1,Diversity batch,2.522593333799175e-09,phenotype_batch
linear_q_learning,4,20004,30,10,50,4,Stop and finalize generation,0.0368840112803548,generation_finalized
linear_q_learning,4,20004,31,11,0,0,Random batch,0.0,phenotype_batch
linear_q_learning,4,20004,32,11,25,1,Diversity batch,2.934835520537018e-09,phenotype_batch
linear_q_learning,4,20004,33,11,50,4,Stop and finalize generation,0.023569003257013343,generation_finalized
linear_q_learning,4,20004,34,12,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,35,12,25,1,Diversity batch,3.205014856598684e-09,phenotype_batch
linear_q_learning,4,20004,36,12,50,3,Highest-GEBV batch,1.5195072164957756e-09,phenotype_batch
linear_q_learning,4,20004,37,12,75,3,Highest-GEBV batch,1.2892698819895428e-09,phenotype_batch
linear_q_learning,4,20004,38,12,100,0,Random batch,1.5604446535683844e-09,phenotype_batch
linear_q_learning,4,20004,39,12,125,0,Random batch,1.5116662609144836e-09,phenotype_batch
linear_q_learning,4,20004,40,12,150,4,Stop and finalize generation,0.004679524658310551,generation_finalized
linear_q_learning,4,20004,41,13,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,42,13,25,1,Diversity batch,6.412978700672636e-09,phenotype_batch
linear_q_learning,4,20004,43,13,50,3,Highest-GEBV batch,4.126508571401505e-09,phenotype_batch
linear_q_learning,4,20004,44,13,75,3,Highest-GEBV batch,4.8668136800550335e-09,phenotype_batch
linear_q_learning,4,20004,45,13,100,3,Highest-GEBV batch,2.3838827949313175e-09,phenotype_batch
linear_q_learning,4,20004,46,13,125,3,Highest-GEBV batch,3.596226911818013e-09,phenotype_batch
linear_q_learning,4,20004,47,13,150,3,Highest-GEBV batch,3.1826025685301e-09,phenotype_batch
linear_q_learning,4,20004,48,13,175,3,Highest-GEBV batch,4.926412894650083e-09,generation_finalized
linear_q_learning,4,20004,49,14,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,50,14,25,1,Diversity batch,5.703083089079654e-09,phenotype_batch
linear_q_learning,4,20004,51,14,50,3,Highest-GEBV batch,0.07112237169990333,phenotype_batch
linear_q_learning,4,20004,52,14,75,3,Highest-GEBV batch,0.01958349259714497,phenotype_batch
linear_q_learning,4,20004,53,14,100,3,Highest-GEBV batch,-0.0020816799777805925,phenotype_batch
linear_q_learning,4,20004,54,14,125,3,Highest-GEBV batch,0.0014931489046074663,phenotype_batch
linear_q_learning,4,20004,55,14,150,3,Highest-GEBV batch,0.020542256994359326,phenotype_batch
linear_q_learning,4,20004,56,14,175,3,Highest-GEBV batch,0.015155415644223635,generation_finalized
linear_q_learning,4,20004,57,15,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,58,15,25,1,Diversity batch,2.213256219272147e-08,phenotype_batch
linear_q_learning,4,20004,59,15,50,3,Highest-GEBV batch,1.8444423799564507e-09,phenotype_batch
linear_q_learning,4,20004,60,15,75,3,Highest-GEBV batch,9.222312005234896e-10,phenotype_batch
linear_q_learning,4,20004,61,15,100,3,Highest-GEBV batch,5.531353119536672e-10,phenotype_batch
linear_q_learning,4,20004,62,15,125,3,Highest-GEBV batch,3.693348882727323e-10,phenotype_batch
linear_q_learning,4,20004,63,15,150,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,4,20004,64,16,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,65,16,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,66,16,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,67,16,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,68,16,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,69,16,125,4,Stop and finalize generation,4.186799487972458e-31,generation_finalized
linear_q_learning,4,20004,70,17,0,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,71,17,25,1,Diversity batch,0.0,phenotype_batch
linear_q_learning,4,20004,72,17,50,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,73,17,75,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,74,17,100,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,75,17,125,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,76,17,150,3,Highest-GEBV batch,0.0,phenotype_batch
linear_q_learning,4,20004,77,17,175,3,Highest-GEBV batch,4.186799487972458e-31,generation_finalized
