strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
diversity_sampling,1,30001,8,600,-0.10750762888163229,4.736749840439735,4.844257469321367,0.605532183665171,0.4122884736971145,0.8073762448868945,25.276815206373506,0.3837224856801599,0.33877762502005326,0.20356057680549908,0.5640534766035468,0.12393958376588521,0.9535162127165758,0.050945050324487186,0.0534286146843212,-0.14207730371952904,1200.0,0.09447367738175672,0.052731280877196696,,,0.42185024701757357
diversity_sampling,2,30002,8,600,-0.18162254825809984,3.8640909178520637,4.045713466110164,0.5057141832637704,0.49580319640616244,0.6742855776850273,23.28187592287395,0.38200381608960743,0.2864557356064528,0.2550695848420314,0.5642610725581286,0.11668291651050162,0.9366901329390922,0.04019513431041834,0.04291187971020509,-0.12998534098995995,1200.0,0.07803891124785878,0.05476578248635633,,,0.43812625989085063
diversity_sampling,3,30003,8,600,-0.12222805433604182,5.053455882816625,5.175683937152667,0.6469604921440832,0.3740889808514696,0.8626139895254445,25.862586062974067,0.36295073192811234,0.46456140127466933,0.1141908569372019,0.5106052960313018,0.14745739507768796,0.9583081974328178,0.1312232859740644,0.13693223779739588,-0.10732862213389976,1200.0,0.10287302389042452,0.05586424000648549,,,0.4469139200518839
diversity_sampling,4,30004,8,600,-0.1152759887591104,3.2179891426337544,3.333265131392865,0.41665814142410806,0.22710055572065488,0.5555441885654775,13.85250859097794,0.3036907632148647,0.43758798226159223,0.16273019069522102,0.43758798226159223,0.09936956573655226,0.9122437426261061,0.02840071961539117,0.031132819320451664,-0.09537967322052991,1200.0,0.09701639275590423,0.05712680611759424,,,0.45701444894075394
diversity_sampling,5,30005,8,600,-0.1687455645907328,5.043566368366669,5.212311932957402,0.6515389916196752,0.42933978661363614,0.8687186554929003,26.33632754795421,0.4100711731549155,-0.04566910209081379,-0.04566910209081379,0.6678903075671081,0.2348413339765224,0.9186011247010439,0.016422809221260912,0.01787806348114985,-0.15823031879625846,1200.0,0.08969911374879302,0.051781400754407514,,,0.4142512060352601
diversity_sampling,6,30006,8,600,-0.1342414077844221,3.1225005150362954,3.2567419228207175,0.40709274035258974,0.35745289765621585,0.5427903204701195,18.09633766382258,0.3492759855395199,0.15451521635176343,0.06732466886064199,0.523131068823458,0.1603894354335626,1.0181977430476035,0.021766666336518622,0.021377641509367374,-0.10833243698149164,1200.0,0.08930368412984535,0.054700984626833815,,,0.4376078770146705
diversity_sampling,7,30007,8,600,-0.13346250577962326,2.911534039094611,3.0449965448742344,0.3806245681092793,0.3642087249327814,0.5074994241457058,16.486174514717714,0.30958192350042535,0.4334120697109962,-0.07492010767529333,0.4517131724635287,0.17136752090448948,0.937775281438865,0.06132550210998549,0.06539466685013427,-0.1018034073543031,1200.0,0.08550797187490389,0.0567688617593376,,,0.4541508940747008
diversity_sampling,8,30008,8,600,-0.17662318517595768,3.4826680787866606,3.6592912639626185,0.4574114079953273,0.23418627592866284,0.6098818773271031,17.21817334492642,0.341695158840143,0.38013190077883374,0.23956945506257152,0.49676205195286943,0.08409730610856796,0.9215156781712852,0.20821984896532983,0.2259536694791071,-0.0885036397298089,1200.0,0.09855963951122249,0.05358388874446973,,,0.42867110995575786
diversity_sampling,9,30009,8,600,-0.14714781314480652,4.125440343880514,4.27258815702532,0.534073519628165,0.56040932317293,0.7120980261708866,20.832268815197637,0.35660897658597057,0.23781439200569854,0.17615170636901456,0.6072195081109443,0.1759025584006907,0.9541386343219832,0.08253849209423014,0.08650576459770179,-0.14678745122345604,1200.0,0.10030182312766556,0.05851063537556911,,,0.46808508300455287
diversity_sampling,10,30010,8,600,-0.12821328541740715,3.5345618564937684,3.6627751419111756,0.457846892738897,0.2940405282141179,0.6104625236518626,17.969473145210152,0.3408979809099023,0.2144213153740681,0.16384257730229151,0.5194087707785806,0.12518024990108384,0.908373259157212,0.13803696132995433,0.1519606174426853,-0.09372045929172242,1200.0,0.08273739562719129,0.05877988925931277,,,0.47023911407450214
